Vehicle_Model,Engine_Displacement_L,Engine_Cylinders,Transmission_Type,Drive,Fuel,Cert_Region,Underhood_Id,Veh_Class,Air_Pollution_Score,City_Mpg,Hwy_Mpg,Combined_Mpg,Greenhouse_Gas_Score,Smartway
FORD Focus,2.0,4,Auto-L4,2,Gasoline,CA,9FMXV02.0VZP,small car,9.5,24,33.0,27,7,Yes
FORD Focus,2.0,4,Man-5,2,Gasoline,CA,9FMXV02.0VZP,small car,9.5,24,35.0,28,8,Yes
FORD Focus,2.0,4,Auto-L4,2,Gasoline,FA,9FMXV02.0VZP,small car,8.0,24,33.0,27,7,Yes
FORD Focus,2.0,4,Man-5,2,Gasoline,FA,9FMXV02.0VZP,small car,8.0,24,35.0,28,8,Yes
FORD Focus,2.0,4,Auto-L4,2,Gasoline,FC,9FMXV02.0VD4,small car,7.0,24,33.0,27,7,Yes
FORD Focus,2.0,4,Man-5,2,Gasoline,FC,9FMXV02.0VD4,small car,7.0,24,35.0,28,8,Yes
FORD Fusion,2.3,4,Auto-L5,2,Gasoline,CA,9FMXV02.3VZT,midsize car,9.5,20,28.0,23,6,Yes
FORD Fusion,2.3,4,Auto-L5,2,Gasoline,CA,9FMXV02.3VEX,midsize car,7.0,20,28.0,23,6,Yes
FORD Fusion,2.3,4,Man-5,2,Gasoline,CA,9FMXV02.3VEX,midsize car,7.0,20,29.0,23,6,Yes
FORD Fusion,3.0,6,Auto-L6,4,Gasoline,CA,9FMXV03.0VEK,midsize car,7.0,17,25.0,20,5,No
FORD Fusion,3.0,6,Auto-L6,2,Gasoline,CA,9FMXV03.0VEK,midsize car,7.0,18,26.0,21,5,No
FORD Fusion,2.3,4,Auto-L5,2,Gasoline,FA,9FMXV02.3VEX,midsize car,6.0,20,28.0,23,6,No
FORD Fusion,2.3,4,Man-5,2,Gasoline,FA,9FMXV02.3VEX,midsize car,6.0,20,29.0,23,6,No
FORD Fusion,3.0,6,Auto-L6,4,Gasoline,FA,9FMXV03.0VEK,midsize car,6.0,17,25.0,20,5,No
FORD Fusion,3.0,6,Auto-L6,2,Gasoline,FA,9FMXV03.0VEK,midsize car,6.0,18,26.0,21,5,No
FORD Mustang,4.0,6,Auto-L5,2,Gasoline,CA,9FMXV04.0VES,small car,7.0,16,24.0,19,4,No
FORD Mustang,4.0,6,Man-5,2,Gasoline,CA,9FMXV04.0VES,small car,7.0,17,26.0,20,5,No
FORD Mustang,4.6,8,Auto-L5,2,Gasoline,CA,9FMXV04.6VBB,small car,7.0,15,22.0,18,4,No
FORD Mustang,4.6,8,Man-5,2,Gasoline,CA,9FMXV04.6VBB,small car,7.0,15,23.0,18,4,No
FORD Mustang,4.0,6,Auto-L5,2,Gasoline,FA,9FMXV04.0VES,small car,6.0,16,24.0,19,4,No
FORD Mustang,4.0,6,Man-5,2,Gasoline,FA,9FMXV04.0VES,small car,6.0,17,26.0,20,5,No
FORD Mustang,4.6,8,Auto-L5,2,Gasoline,FA,9FMXV05.4VEK,small car,6.0,15,22.0,18,4,No
FORD Mustang,4.6,8,Man-5,2,Gasoline,FA,9FMXV05.4VEK,small car,6.0,15,23.0,18,4,No
FORD Mustang,4.6,8,Auto-L5,2,Gasoline,CA,9FMXV05.4VEK,small car,6.0,15,22.0,18,4,No
FORD Mustang,4.6,8,Man-5,2,Gasoline,CA,9FMXV05.4VEK,small car,6.0,15,23.0,18,4,No
FORD Mustang,5.4,8,Man-6,2,Gasoline,FA,9FMXV05.4VEK,small car,6.0,14,20.0,16,3,No
FORD Mustang,5.4,8,Man-6,2,Gasoline,CA,9FMXV05.4VEK,small car,6.0,14,20.0,16,3,No
FORD Ranger,2.3,4,Auto-L5,2,Gasoline,CA,9FMXT02.31BA,pickup,7.0,19,24.0,21,5,No
FORD Ranger,2.3,4,Man-5,2,Gasoline,CA,9FMXT02.31BA,pickup,7.0,21,26.0,23,6,Yes
FORD Ranger,2.3,4,Auto-L5,2,Gasoline,FA,9FMXT02.31EL,pickup,6.0,19,24.0,21,5,No
FORD Ranger,2.3,4,Man-5,2,Gasoline,FA,9FMXT02.31EL,pickup,6.0,21,26.0,23,6,No
FORD Ranger,4.0,6,Man-5,2,Gasoline,FA,9FMXT04.02EG,pickup,6.0,15,21.0,17,3,No
FORD Ranger,4.0,6,Auto-L5,2,Gasoline,FA,9FMXT04.02EG,pickup,6.0,16,21.0,18,4,No
FORD Ranger,4.0,6,Auto-L5,4,Gasoline,FA,9FMXT04.02EG,pickup,6.0,14,18.0,15,2,No
FORD Ranger,4.0,6,Man-5,4,Gasoline,FA,9FMXT04.02EG,pickup,6.0,15,19.0,16,3,No
FORD Ranger,4.0,6,Man-5,2,Gasoline,CA,9FMXT04.02EG,pickup,6.0,15,21.0,17,3,No
FORD Ranger,4.0,6,Auto-L5,2,Gasoline,CA,9FMXT04.02EG,pickup,6.0,16,21.0,18,4,No
FORD Ranger,4.0,6,Auto-L5,4,Gasoline,CA,9FMXT04.02EG,pickup,6.0,14,18.0,15,2,No
FORD Ranger,4.0,6,Man-5,4,Gasoline,CA,9FMXT04.02EG,pickup,6.0,15,19.0,16,3,No
FORD Taurus,3.5,6,Auto-L6,4,Gasoline,CA,9FMXV03.7VEL,large car,7.0,17,24.0,19,4,No
FORD Taurus,3.5,6,Auto-L6,2,Gasoline,CA,9FMXV03.7VEL,large car,7.0,18,28.0,21,5,No
FORD Taurus,3.5,6,Auto-L6,4,Gasoline,FA,9FMXV03.7VEL,large car,6.0,17,24.0,19,4,No
FORD Taurus,3.5,6,Auto-L6,2,Gasoline,FA,9FMXV03.7VEL,large car,6.0,18,28.0,21,5,No
FORD Taurus X,3.5,6,Auto-L6,2,Gasoline,CA,9FMXV03.7VEL,SUV,7.0,17,24.0,19,4,No
FORD Taurus X,3.5,6,Auto-L6,4,Gasoline,CA,9FMXV03.7VEL,SUV,7.0,15,22.0,18,4,No
FORD Taurus X,3.5,6,Auto-L6,2,Gasoline,FA,9FMXV03.7VEL,SUV,6.0,17,24.0,19,4,No
FORD Taurus X,3.5,6,Auto-L6,4,Gasoline,FA,9FMXV03.7VEL,SUV,6.0,15,22.0,18,4,No
GMC Acadia,3.6,6,Auto-L6,2,Gasoline,CA,9GMXT03.6151,SUV,7.0,17,24.0,19,4,No
GMC Acadia,3.6,6,Auto-L6,4,Gasoline,CA,9GMXT03.6151,SUV,7.0,16,23.0,19,4,No
GMC Acadia,3.6,6,Auto-L6,2,Gasoline,FA,9GMXT03.6151,SUV,6.0,17,24.0,19,4,No
GMC Acadia,3.6,6,Auto-L6,4,Gasoline,FA,9GMXT03.6151,SUV,6.0,16,23.0,19,4,No
GMC Canyon,2.9,4,Auto-L4,2,Gasoline,FC,9GMXT02.9190,pickup,7.0,18,24.0,20,5,No
GMC Canyon,2.9,4,Man-5,2,Gasoline,FC,9GMXT02.9190,pickup,7.0,18,24.0,20,5,No
GMC Canyon,2.9,4,Auto-L4,4,Gasoline,FC,9GMXT02.9190,pickup,7.0,17,23.0,20,5,No
GMC Canyon,2.9,4,Man-5,4,Gasoline,FC,9GMXT02.9190,pickup,7.0,17,23.0,20,5,No
GMC Canyon,3.7,5,Auto-L4,2,Gasoline,FC,9GMXT03.7188,pickup,7.0,15,20.0,17,3,No
GMC Canyon,3.7,5,Auto-L4,2,Gasoline,FC,9GMXT03.7188,pickup,7.0,17,23.0,19,4,No
GMC Canyon,3.7,5,Auto-L4,4,Gasoline,FC,9GMXT03.7188,pickup,7.0,16,21.0,18,4,No
GMC Canyon,3.7,5,Auto-L4,4,Gasoline,FC,9GMXT03.7188,pickup,7.0,16,22.0,18,4,No
GMC Canyon,5.3,8,Auto-L4,2,Gasoline,FC,9GMXT05.3377,pickup,7.0,15,21.0,17,3,No
GMC Canyon,5.3,8,Auto-L4,4,Gasoline,FC,9GMXT05.3377,pickup,7.0,14,19.0,16,3,No
GMC Canyon,2.9,4,Auto-L4,2,Gasoline,FA,9GMXT02.9189,pickup,6.0,18,24.0,20,5,No
GMC Canyon,2.9,4,Man-5,2,Gasoline,FA,9GMXT02.9189,pickup,6.0,18,24.0,20,5,No
GMC Canyon,2.9,4,Auto-L4,4,Gasoline,FA,9GMXT02.9189,pickup,6.0,17,23.0,20,5,No
GMC Canyon,2.9,4,Man-5,4,Gasoline,FA,9GMXT02.9189,pickup,6.0,17,23.0,20,5,No
GMC Canyon,3.7,5,Auto-L4,2,Gasoline,FA,9GMXT03.7187,pickup,6.0,15,20.0,17,3,No
GMC Canyon,3.7,5,Auto-L4,2,Gasoline,FA,9GMXT03.7187,pickup,6.0,17,23.0,19,4,No
GMC Canyon,3.7,5,Auto-L4,4,Gasoline,FA,9GMXT03.7187,pickup,6.0,16,21.0,18,4,No
GMC Canyon,3.7,5,Auto-L4,4,Gasoline,FA,9GMXT03.7187,pickup,6.0,16,22.0,18,4,No
GMC Envoy,4.2,6,Auto-L4,2,Gasoline,FC,9GMXT04.2186,SUV,7.0,14,20.0,16,3,No
GMC Envoy,4.2,6,Auto-L4,4,Gasoline,FC,9GMXT04.2186,SUV,7.0,14,20.0,16,3,No
GMC Envoy,4.2,6,Auto-L4,2,Gasoline,FA,9GMXT04.2185,SUV,6.0,14,20.0,16,3,No
GMC Envoy,4.2,6,Auto-L4,4,Gasoline,FA,9GMXT04.2185,SUV,6.0,14,20.0,16,3,No
GMC Envoy,5.3,8,Auto-L4,2,Gasoline,FA,9GMXT06.0387,SUV,6.0,15,21.0,17,3,No
GMC Envoy,5.3,8,Auto-L4,4,Gasoline,FA,9GMXT06.0387,SUV,6.0,14,20.0,16,3,No
GMC Envoy,5.3,8,Auto-L4,2,Gasoline,CA,9GMXT06.0387,SUV,6.0,15,21.0,17,3,No
GMC Envoy,5.3,8,Auto-L4,4,Gasoline,CA,9GMXT06.0387,SUV,6.0,14,20.0,16,3,No
GMC Savana 1500,5.3,8,Auto-L4,4,Gasoline,FC,9GMXT05.3380,van,7.0,12,15.0,14,1,No
GMC Savana 1500,5.3,8,Auto-L4,4,Gasoline,FC,9GMXT05.3380,van,7.0,14,17.0,15,2,No
GMC Savana 1500,5.3,8,Auto-L4,2,Gasoline,FC,9GMXT05.3380,van,7.0,14,18.0,15,2,No
GMC Savana 1500,5.3,8,Auto-L4,2,Gasoline,FC,9GMXT05.3380,van,7.0,13,16.0,14,1,No
GMC Savana 1500,4.3,6,Auto-L4,2,Gasoline,FA,9GMXT04.3186,van,6.0,15,20.0,17,3,No
GMC Savana 1500,4.3,6,Auto-L4,2,Gasoline,CA,9GMXT04.3186,van,6.0,15,20.0,17,3,No
GMC Savana 1500,5.3,8,Auto-L4,4,Gasoline,FA,9GMXT05.3384,van,6.0,12,15.0,14,1,No
GMC Savana 1500,5.3,8,Auto-L4,2,Gasoline,FA,9GMXT05.3384,van,6.0,13,16.0,14,1,No
GMC Savana 1500,5.3,8,Auto-L4,4,Gasoline,FA,9GMXT05.3384,van,6.0,14,17.0,15,2,No
GMC Savana 1500,5.3,8,Auto-L4,2,Gasoline,FA,9GMXT05.3384,van,6.0,14,18.0,15,2,No
GMC Sierra 15,5.3,8,Auto-L6,2,Gasoline,FC,9GMXT05.3380,pickup,7.0,14,20.0,16,3,No
GMC Sierra 15,5.3,8,Auto-L4,2,Gasoline,FC,9GMXT05.3380,pickup,7.0,14,20.0,16,3,No
GMC Sierra 15,5.3,8,Auto-L4,4,Gasoline,FC,9GMXT05.3380,pickup,7.0,14,19.0,16,3,No
GMC Sierra 15,5.3,8,Auto-L6,4,Gasoline,FC,9GMXT05.3380,pickup,7.0,14,20.0,16,3,No
GMC Sierra 15,4.3,6,Auto-L4,2,Gasoline,FA,9GMXT04.3186,pickup,6.0,15,20.0,17,3,No
GMC Sierra 15,4.3,6,Auto-L4,4,Gasoline,FA,9GMXT04.3186,pickup,6.0,14,18.0,15,2,No
GMC Sierra 15,4.3,6,Auto-L4,2,Gasoline,CA,9GMXT04.3186,pickup,6.0,15,20.0,17,3,No
GMC Sierra 15,4.3,6,Auto-L4,4,Gasoline,CA,9GMXT04.3186,pickup,6.0,14,18.0,15,2,No
GMC Sierra 15,4.8,8,Auto-L4,2,Gasoline,FA,9GMXT05.3384,pickup,6.0,14,19.0,16,3,No
GMC Sierra 15,4.8,8,Auto-L4,4,Gasoline,FA,9GMXT05.3384,pickup,6.0,14,18.0,15,2,No
GMC Sierra 15,4.8,8,Auto-L4,2,Gasoline,CA,9GMXT05.3384,pickup,6.0,14,19.0,16,3,No
GMC Sierra 15,4.8,8,Auto-L4,4,Gasoline,CA,9GMXT05.3384,pickup,6.0,14,18.0,15,2,No
GMC Sierra 15,5.3,8,Auto-L6,2,Gasoline,FA,9GMXT05.3384,pickup,6.0,14,20.0,16,3,No
GMC Sierra 15,5.3,8,Auto-L4,2,Gasoline,FA,9GMXT05.3384,pickup,6.0,14,20.0,16,3,No
GMC Sierra 15,5.3,8,Auto-L4,4,Gasoline,FA,9GMXT05.3384,pickup,6.0,14,19.0,16,3,No
GMC Sierra 15,5.3,8,Auto-L6,4,Gasoline,FA,9GMXT05.3384,pickup,6.0,14,20.0,16,3,No
GMC Sierra 15,5.3,8,Auto-L6,2,Gasoline,CA,9GMXT05.3384,pickup,6.0,14,20.0,16,3,No
GMC Sierra 15,5.3,8,Auto-L4,2,Gasoline,CA,9GMXT05.3384,pickup,6.0,14,20.0,16,3,No
GMC Sierra 15,5.3,8,Auto-L4,4,Gasoline,CA,9GMXT05.3384,pickup,6.0,14,19.0,16,3,No
GMC Sierra 15,5.3,8,Auto-L6,4,Gasoline,CA,9GMXT05.3384,pickup,6.0,14,20.0,16,3,No
GMC Sierra 15,6.0,8,Auto-L6,2,Gasoline,FA,9GMXT06.0382,pickup,6.0,14,19.0,16,3,No
GMC Sierra 15,6.0,8,Auto-L6,4,Gasoline,FA,9GMXT06.0382,pickup,6.0,13,18.0,15,2,No
GMC Sierra 15,6.0,8,Auto-L6,2,Gasoline,CA,9GMXT06.0382,pickup,6.0,14,19.0,16,3,No
GMC Sierra 15,6.0,8,Auto-L6,4,Gasoline,CA,9GMXT06.0382,pickup,6.0,13,18.0,15,2,No
GMC Sierra 15 Hybrid,6.0,8,Auto-AV,2,Gasoline,FA,9GMXT06.0392,pickup,6.0,21,22.0,21,5,No
GMC Sierra 15 Hybrid,6.0,8,Auto-AV,4,Gasoline,FA,9GMXT06.0392,pickup,6.0,20,20.0,20,5,No
GMC Sierra 15 Hybrid,6.0,8,Auto-AV,2,Gasoline,CA,9GMXT06.0392,pickup,6.0,21,22.0,21,5,No
GMC Sierra 15 Hybrid,6.0,8,Auto-AV,4,Gasoline,CA,9GMXT06.0392,pickup,6.0,20,20.0,20,5,No
GMC Yukon 1500,5.3,8,Auto-L6,2,Gasoline,FC,9GMXT05.3380,SUV,7.0,14,20.0,16,3,No
GMC Yukon 1500,4.8,8,Auto-L4,2,Gasoline,FA,9GMXT05.3384,SUV,6.0,14,19.0,16,3,No
GMC Yukon 1500,4.8,8,Auto-L4,2,Gasoline,CA,9GMXT05.3384,SUV,6.0,14,19.0,16,3,No
GMC Yukon 1500,5.3,8,Auto-L6,2,Gasoline,FA,9GMXT05.3384,SUV,6.0,14,20.0,16,3,No
GMC Yukon 1500,5.3,8,Auto-L6,2,Gasoline,CA,9GMXT05.3384,SUV,6.0,14,20.0,16,3,No
GMC Yukon 1500 Hybrid,6.0,8,Auto-AV,2,Gasoline,FA,9GMXT06.0392,SUV,6.0,21,22.0,21,5,No
GMC Yukon 1500 Hybrid,6.0,8,Auto-AV,4,Gasoline,FA,9GMXT06.0392,SUV,6.0,20,20.0,20,5,No
GMC Yukon 1500 Hybrid,6.0,8,Auto-AV,2,Gasoline,CA,9GMXT06.0392,SUV,6.0,21,22.0,21,5,No
GMC Yukon 1500 Hybrid,6.0,8,Auto-AV,4,Gasoline,CA,9GMXT06.0392,SUV,6.0,20,20.0,20,5,No
GMC Yukon 1500 XL,5.3,8,Auto-L6,2,Gasoline,FC,9GMXT05.3380,SUV,7.0,14,20.0,16,3,No
GMC Yukon 1500 XL,5.3,8,Auto-L6,2,Gasoline,FA,9GMXT05.3384,SUV,6.0,14,20.0,16,3,No
GMC Yukon 1500 XL,6.0,8,Auto-L6,2,Gasoline,FA,9GMXT06.0382,SUV,6.0,14,19.0,16,3,No
GMC Yukon 1500 XL,6.0,8,Auto-L6,2,Gasoline,CA,9GMXT06.0382,SUV,6.0,14,19.0,16,3,No
HONDA Accord Coupe,2.4,4,Auto-L5,2,Gasoline,CA,9HNXV02.4TC3,small car,9.5,21,30.0,24,7,Yes
HONDA Accord Coupe,3.5,6,Auto-L5,2,Gasoline,CA,9HNXV03.5EC3,small car,9.5,19,28.0,22,6,Yes
HONDA Accord Coupe,2.4,4,Auto-L5,2,Gasoline,FA,9HNXV02.4TC3,small car,9.0,21,30.0,24,7,Yes
HONDA Accord Coupe,3.5,6,Auto-L5,2,Gasoline,FA,9HNXV03.5EC3,small car,9.0,19,28.0,22,6,Yes
HONDA Accord Coupe,2.4,4,Auto-L5,2,Gasoline,CA,9HNXV02.4YB3,small car,7.0,21,30.0,24,7,Yes
HONDA Accord Coupe,2.4,4,Man-5,2,Gasoline,CA,9HNXV02.4YB3,small car,7.0,22,31.0,25,7,Yes
HONDA Accord Coupe,3.5,6,Man-6,2,Gasoline,CA,9HNXV03.5MB3,small car,7.0,17,25.0,20,5,No
HONDA Accord Coupe,3.5,6,Auto-L5,2,Gasoline,CA,9HNXV03.5MB3,small car,7.0,19,28.0,22,6,Yes
HONDA Accord Coupe,2.4,4,Auto-L5,2,Gasoline,FA,9HNXV02.4YB3,small car,6.0,21,30.0,24,7,Yes
HONDA Accord Coupe,2.4,4,Man-5,2,Gasoline,FA,9HNXV02.4YB3,small car,6.0,22,31.0,25,7,Yes
HONDA Accord Coupe,3.5,6,Man-6,2,Gasoline,FA,9HNXV03.5MB3,small car,6.0,17,25.0,20,5,No
HONDA Accord Coupe,3.5,6,Auto-L5,2,Gasoline,FA,9HNXV03.5MB3,small car,6.0,19,28.0,22,6,No
HONDA Accord Sedan,2.4,4,Auto-L5,2,Gasoline,CA,9HNXV02.4TC3,large car,9.5,21,30.0,24,7,Yes
HONDA Accord Sedan,3.5,6,Auto-L5,2,Gasoline,CA,9HNXV03.5EC3,large car,9.5,19,29.0,22,6,Yes
HONDA Accord Sedan,2.4,4,Auto-L5,2,Gasoline,FA,9HNXV02.4TC3,large car,9.0,21,30.0,24,7,Yes
HONDA Accord Sedan,3.5,6,Auto-L5,2,Gasoline,FA,9HNXV03.5EC3,large car,9.0,19,29.0,22,6,Yes
HONDA Accord Sedan,2.4,4,Auto-L5,2,Gasoline,CA,9HNXV02.4YB3,large car,7.0,21,30.0,24,7,Yes
HONDA Accord Sedan,2.4,4,Man-5,2,Gasoline,CA,9HNXV02.4YB3,large car,7.0,22,31.0,25,7,Yes
HONDA Accord Sedan,3.5,6,Auto-L5,2,Gasoline,CA,9HNXV03.5MB3,large car,7.0,19,29.0,22,6,Yes
HONDA Accord Sedan,2.4,4,Auto-L5,2,Gasoline,FA,9HNXV02.4YB3,large car,6.0,21,30.0,24,7,Yes
HONDA Accord Sedan,2.4,4,Man-5,2,Gasoline,FA,9HNXV02.4YB3,large car,6.0,22,31.0,25,7,Yes
HONDA Accord Sedan,3.5,6,Auto-L5,2,Gasoline,FA,9HNXV03.5MB3,large car,6.0,19,29.0,22,6,No
HONDA Civic,1.8,4,Auto-L5,2,CNG,CA,9HNXV01.8BDT,small car,9.5,24,36.0,28,9,Yes
HONDA Civic,1.8,4,Auto-L5,2,CNG,FA,9HNXV01.8BDT,small car,9.0,24,36.0,28,9,Yes
HONDA Civic,1.8,4,Auto-L5,2,Gasoline,CA,9HNXV01.8XB9,small car,7.0,25,36.0,29,8,Yes
HONDA Civic,1.8,4,Man-5,2,Gasoline,CA,9HNXV01.8XB9,small car,7.0,26,34.0,29,8,Yes
HONDA Civic,1.8,4,Auto-L5,2,Gasoline,FA,9HNXV01.8XB9,small car,6.0,25,36.0,29,8,Yes
HONDA Civic,1.8,4,Man-5,2,Gasoline,FA,9HNXV01.8XB9,small car,6.0,26,34.0,29,8,Yes
HONDA Civic,2.0,4,Man-6,2,Gasoline,FA,9HNXV02.0VA9,small car,6.0,21,29.0,24,7,Yes
HONDA Civic,2.0,4,Man-6,2,Gasoline,CA,9HNXV02.0VA9,small car,6.0,21,29.0,24,7,Yes
HONDA Civic Hybrid,1.3,4,Auto-AV,2,Gasoline,CA,9HNXV01.3CDH,small car,9.5,40,45.0,42,10,Yes
HONDA Civic Hybrid,1.3,4,Auto-AV,2,Gasoline,FA,9HNXV01.3CDH,small car,9.0,40,45.0,42,10,Yes
HONDA CR-V,2.4,4,Auto-L5,2,Gasoline,CA,9HNXT02.4WH9,SUV,7.0,20,27.0,23,6,Yes
HONDA CR-V,2.4,4,Auto-L5,4,Gasoline,CA,9HNXT02.4WH9,SUV,7.0,20,26.0,22,6,Yes
HONDA CR-V,2.4,4,Auto-L5,2,Gasoline,FA,9HNXT02.4WH9,SUV,6.0,20,27.0,23,6,No
HONDA CR-V,2.4,4,Auto-L5,4,Gasoline,FA,9HNXT02.4WH9,SUV,6.0,20,26.0,22,6,No
HONDA Element,2.4,4,Man-5,2,Gasoline,FA,9HNXV02.4PA9,SUV,6.0,18,23.0,20,5,No
HONDA Element,2.4,4,Auto-L5,2,Gasoline,FA,9HNXV02.4PA9,SUV,6.0,20,25.0,22,6,No
HONDA Element,2.4,4,Man-5,4,Gasoline,FA,9HNXV02.4PA9,SUV,6.0,18,23.0,20,5,No
HONDA Element,2.4,4,Auto-L5,4,Gasoline,FA,9HNXV02.4PA9,SUV,6.0,19,24.0,21,5,No
HONDA Element,2.4,4,Man-5,2,Gasoline,CA,9HNXV02.4PA9,SUV,6.0,18,23.0,20,5,No
HONDA Element,2.4,4,Auto-L5,2,Gasoline,CA,9HNXV02.4PA9,SUV,6.0,20,25.0,22,6,No
HONDA Element,2.4,4,Man-5,4,Gasoline,CA,9HNXV02.4PA9,SUV,6.0,18,23.0,20,5,No
HONDA Element,2.4,4,Auto-L5,4,Gasoline,CA,9HNXV02.4PA9,SUV,6.0,19,24.0,21,5,No
HONDA Fit,1.5,4,Man-5,2,Gasoline,CA,9HNXV01.53B9,station wagon,7.0,27,33.0,29,8,Yes
HONDA Fit,1.5,4,Auto-S5,2,Gasoline,CA,9HNXV01.53B9,station wagon,7.0,27,33.0,30,8,Yes
HONDA Fit,1.5,4,Auto-L5,2,Gasoline,CA,9HNXV01.53B9,station wagon,7.0,28,35.0,31,8,Yes
HONDA Fit,1.5,4,Man-5,2,Gasoline,FA,9HNXV01.53B9,station wagon,6.0,27,33.0,29,8,Yes
HONDA Fit,1.5,4,Auto-S5,2,Gasoline,FA,9HNXV01.53B9,station wagon,6.0,27,33.0,30,8,Yes
HONDA Fit,1.5,4,Auto-L5,2,Gasoline,FA,9HNXV01.53B9,station wagon,6.0,28,35.0,31,8,Yes
HONDA Odyssey,3.5,6,Auto-L5,2,Gasoline,CA,9HNXT03.5J29,minivan,7.0,16,23.0,18,4,No
HONDA Odyssey,3.5,6,Auto-L5,2,Gasoline,CA,9HNXT03.5J29,minivan,7.0,17,25.0,20,5,No
HONDA Odyssey,3.5,6,Auto-L5,2,Gasoline,FA,9HNXT03.5J29,minivan,6.0,16,23.0,18,4,No
HONDA Odyssey,3.5,6,Auto-L5,2,Gasoline,FA,9HNXT03.5J29,minivan,6.0,17,25.0,20,5,No
HONDA Pilot,3.5,6,Auto-L5,2,Gasoline,CA,9HNXT03.7H29,SUV,7.0,17,23.0,19,4,No
HONDA Pilot,3.5,6,Auto-L5,4,Gasoline,CA,9HNXT03.7H29,SUV,7.0,16,22.0,18,4,No
HONDA Pilot,3.5,6,Auto-L5,2,Gasoline,FA,9HNXT03.7H29,SUV,6.0,17,23.0,19,4,No
HONDA Pilot,3.5,6,Auto-L5,4,Gasoline,FA,9HNXT03.7H29,SUV,6.0,16,22.0,18,4,No
HONDA Ridgeline,3.5,6,Auto-L5,4,Gasoline,CA,9HNXT03.5J79,pickup,7.0,15,20.0,17,3,No
HONDA Ridgeline,3.5,6,Auto-L5,4,Gasoline,FA,9HNXT03.5J79,pickup,6.0,15,20.0,17,3,No
HONDA S2000,2.2,4,Man-6,2,Gasoline,FA,9HNXV02.2NA9,small car,6.0,18,25.0,21,5,No
HONDA S2000,2.2,4,Man-6,2,Gasoline,CA,9HNXV02.2NA9,small car,6.0,18,25.0,21,5,No
HUMMER H3,3.7,5,Auto-L4,4,Gasoline,FC,9GMXT03.7178,SUV,7.0,14,18.0,16,3,No
HUMMER H3,5.3,8,Auto-L4,4,Gasoline,FC,9GMXT05.3377,SUV,7.0,13,16.0,14,1,No
HUMMER H3T,3.7,5,Auto-L4,4,Gasoline,FC,9GMXT03.7178,pickup,7.0,14,18.0,16,3,No
HUMMER H3T,5.3,8,Auto-L4,4,Gasoline,FC,9GMXT05.3377,pickup,7.0,13,16.0,14,1,No
HYUNDAI Accent,1.6,4,Auto-L4,2,Gasoline,CA,9HYXV01.6MW5,small car,7.0,26,35.0,29,8,Yes
HYUNDAI Accent,1.6,4,Man-5,2,Gasoline,CA,9HYXV01.6MW5,small car,7.0,27,33.0,29,8,Yes
HYUNDAI Accent,1.6,4,Auto-L4,2,Gasoline,FA,9HYXV01.6MW5,small car,6.0,26,35.0,29,8,Yes
HYUNDAI Accent,1.6,4,Man-5,2,Gasoline,FA,9HYXV01.6MW5,small car,6.0,27,33.0,29,8,Yes
HYUNDAI Azera,3.3,6,Auto-L5,2,Gasoline,CA,9HYXV03.3TW5,large car,7.0,18,26.0,21,5,No
HYUNDAI Azera,3.8,6,Auto-L5,2,Gasoline,CA,9HYXV03.8AW5,large car,7.0,17,26.0,20,5,No
HYUNDAI Azera,3.3,6,Auto-L5,2,Gasoline,FA,9HYXV03.3TW5,large car,6.0,18,26.0,21,5,No
HYUNDAI Azera,3.8,6,Auto-L5,2,Gasoline,FA,9HYXV03.8AW5,large car,6.0,17,26.0,20,5,No
HYUNDAI Elantra,2.0,4,Auto-L4,2,Gasoline,CA,9HYXV02.0HPC,midsize car,9.5,25,33.0,28,8,Yes
HYUNDAI Elantra,2.0,4,Man-5,2,Gasoline,CA,9HYXV02.0HW5,midsize car,7.0,24,33.0,27,7,Yes
HYUNDAI Elantra,2.0,4,Auto-L4,2,Gasoline,CA,9HYXV02.0HW5,midsize car,7.0,25,33.0,28,8,Yes
HYUNDAI Elantra,2.0,4,Man-5,2,Gasoline,FA,9HYXV02.0HW5,midsize car,6.0,24,33.0,27,7,Yes
HYUNDAI Elantra,2.0,4,Auto-L4,2,Gasoline,FA,9HYXV02.0HW5,midsize car,6.0,25,33.0,28,8,Yes
HYUNDAI Elantra Touring,2.0,4,Auto-L4,2,Gasoline,CA,9HYXV02.0FW5,station wagon,7.0,23,30.0,26,7,Yes
HYUNDAI Elantra Touring,2.0,4,Man-5,2,Gasoline,CA,9HYXV02.0FW5,station wagon,7.0,23,31.0,26,7,Yes
HYUNDAI Elantra Touring,2.0,4,Auto-L4,2,Gasoline,FA,9HYXV02.0FW5,station wagon,6.0,23,30.0,26,7,Yes
HYUNDAI Elantra Touring,2.0,4,Man-5,2,Gasoline,FA,9HYXV02.0FW5,station wagon,6.0,23,31.0,26,7,Yes
HYUNDAI Entourage,3.8,6,Auto-L5,2,Gasoline,CA,9KMXT03.8VW5,minivan,7.0,16,23.0,18,4,No
HYUNDAI Entourage,3.8,6,Auto-L5,2,Gasoline,FA,9KMXT03.8VW5,minivan,6.0,16,23.0,18,4,No
HYUNDAI Genesis,3.8,6,Auto-L6,2,Gasoline,CA,9HYXV03.8DW5,large car,7.0,18,27.0,21,5,No
