Vehicle_Model,Engine_Displacement_L,Engine_Cylinders,Transmission_Type,Drive,Fuel,Cert_Region,Underhood_Id,Veh_Class,Air_Pollution_Score,City_Mpg,Hwy_Mpg,Combined_Mpg,Greenhouse_Gas_Score,Smartway
DODGE Charger,3.6,6,Auto-8,4,Gasoline,FA,HCRXV03.65P0,large car,6.0,18,27.0,21,4,No
DODGE Charger,5.7,8,Auto-8,2,Gasoline,CA,HCRXV05.75P0,large car,6.0,16,25.0,19,4,No
DODGE Charger,5.7,8,Auto-8,2,Gasoline,FA,HCRXV05.75P0,large car,6.0,16,25.0,19,4,No
DODGE Charger,6.4,8,Auto-8,2,Gasoline,CA,HCRXV06.45P0,large car,5.0,15,25.0,18,3,No
DODGE Charger,6.4,8,Auto-8,2,Gasoline,FA,HCRXV06.45P0,large car,5.0,15,25.0,18,3,No
DODGE Charger SRT,6.2,8,Auto-8,2,Gasoline,CA,HCRXV06.25P3,large car,5.0,13,22.0,16,2,No
DODGE Charger SRT,6.2,8,Auto-8,2,Gasoline,FA,HCRXV06.25P3,large car,5.0,13,22.0,16,2,No
DODGE Charger SRT,6.4,8,Auto-8,2,Gasoline,CA,HCRXV06.45P0,large car,5.0,15,25.0,18,3,No
DODGE Charger SRT,6.4,8,Auto-8,2,Gasoline,FA,HCRXV06.45P0,large car,5.0,15,25.0,18,3,No
DODGE Durango,3.6,6,Auto-8,2,Gasoline,CA,HCRXT03.65P3,standard SUV,6.0,19,26.0,21,4,No
DODGE Durango,3.6,6,Auto-8,2,Gasoline,FA,HCRXT03.65P3,standard SUV,6.0,19,26.0,21,4,No
DODGE Durango,3.6,6,Auto-8,4,Gasoline,CA,HCRXT03.65P3,standard SUV,6.0,18,25.0,21,4,No
DODGE Durango,3.6,6,Auto-8,4,Gasoline,FA,HCRXT03.65P3,standard SUV,6.0,18,25.0,21,4,No
DODGE Durango,5.7,8,Auto-8,2,Gasoline,CA,HCRXT05.75P1,standard SUV,6.0,14,22.0,17,3,No
DODGE Durango,5.7,8,Auto-8,2,Gasoline,FA,HCRXT05.75P1,standard SUV,6.0,14,22.0,17,3,No
DODGE Durango,5.7,8,Auto-8,4,Gasoline,CA,HCRXT05.75P1,standard SUV,6.0,14,22.0,17,3,No
DODGE Durango,5.7,8,Auto-8,4,Gasoline,FA,HCRXT05.75P1,standard SUV,6.0,14,22.0,17,3,No
DODGE Grand Caravan,3.6,6,Auto-6,2,Gasoline,CA,HCRXT03.65P1,minivan,6.0,17,25.0,20,4,No
DODGE Grand Caravan,3.6,6,Auto-6,2,Gasoline,FA,HCRXT03.65P1,minivan,6.0,17,25.0,20,4,No
DODGE Journey,2.4,4,Auto-4,2,Gasoline,FA,HCRXT02.45P0,small SUV,6.0,19,25.0,21,4,No
DODGE Journey,2.4,4,Auto-4,2,Gasoline,CA,HCRXT02.45P0,small SUV,6.0,19,25.0,21,4,No
DODGE Journey,3.6,6,Auto-6,4,Gasoline,CA,HCRXT03.65P1,small SUV,6.0,16,24.0,19,4,No
DODGE Journey,3.6,6,Auto-6,4,Gasoline,FA,HCRXT03.65P1,small SUV,6.0,16,24.0,19,4,No
DODGE Viper,8.4,10,Man-6,2,Gasoline,CA,HCRXV08.45P0,small car,5.0,12,19.0,14,1,No
DODGE Viper,8.4,10,Man-6,2,Gasoline,FA,HCRXV08.45P0,small car,5.0,12,19.0,14,1,No
FERRARI 488 Spider,3.9,8,AutoMan-7,2,Gasoline,CA,HFEXV03.9TUR,small car,6.0,15,22.0,18,3,No
FERRARI 488 Spider,3.9,8,AutoMan-7,2,Gasoline,CA,HFEXV03.9TUR,small car,6.0,16,22.0,18,3,No
FERRARI 488 Spider,3.9,8,AutoMan-7,2,Gasoline,FA,HFEXV03.9TUR,small car,6.0,15,22.0,18,3,No
FERRARI 488 Spider,3.9,8,AutoMan-7,2,Gasoline,FA,HFEXV03.9TUR,small car,6.0,16,22.0,18,3,No
FERRARI 488 gtb,3.9,8,AutoMan-7,2,Gasoline,CA,HFEXV03.9TUR,small car,6.0,15,22.0,18,3,No
FERRARI 488 gtb,3.9,8,AutoMan-7,2,Gasoline,CA,HFEXV03.9TUR,small car,6.0,16,22.0,18,3,No
FERRARI 488 gtb,3.9,8,AutoMan-7,2,Gasoline,FA,HFEXV03.9TUR,small car,6.0,15,22.0,18,3,No
FERRARI 488 gtb,3.9,8,AutoMan-7,2,Gasoline,FA,HFEXV03.9TUR,small car,6.0,16,22.0,18,3,No
FERRARI California T,3.9,8,AutoMan-7,2,Gasoline,CA,HFEXV03.9TUR,small car,6.0,16,23.0,18,3,No
FERRARI California T,3.9,8,AutoMan-7,2,Gasoline,CA,HFEXV03.9TUR,small car,6.0,16,23.0,19,4,No
FERRARI California T,3.9,8,AutoMan-7,2,Gasoline,FA,HFEXV03.9TUR,small car,6.0,16,23.0,18,3,No
FERRARI California T,3.9,8,AutoMan-7,2,Gasoline,FA,HFEXV03.9TUR,small car,6.0,16,23.0,19,4,No
FERRARI F12 Berlinetta,6.3,12,AutoMan-7,2,Gasoline,CA,HFEXV06.3GDI,small car,6.0,12,16.0,13,1,No
FERRARI F12 Berlinetta,6.3,12,AutoMan-7,2,Gasoline,FA,HFEXV06.3GDI,small car,6.0,12,16.0,13,1,No
FERRARI F12 tdf,6.3,12,AutoMan-7,2,Gasoline,CA,HFEXV06.3GDI,small car,6.0,11,15.0,12,1,No
FERRARI F12 tdf,6.3,12,AutoMan-7,2,Gasoline,CA,HFEXV06.3GDI,small car,6.0,11,15.0,13,1,No
FERRARI F12 tdf,6.3,12,AutoMan-7,2,Gasoline,FA,HFEXV06.3GDI,small car,6.0,11,15.0,12,1,No
FERRARI F12 tdf,6.3,12,AutoMan-7,2,Gasoline,FA,HFEXV06.3GDI,small car,6.0,11,15.0,13,1,No
FERRARI GTC4Lusso,6.3,12,AutoMan-7,4,Gasoline,CA,HFEXV06.3GDI,small car,6.0,12,17.0,13,1,No
FERRARI GTC4Lusso,6.3,12,AutoMan-7,4,Gasoline,FA,HFEXV06.3GDI,small car,6.0,12,17.0,13,1,No
FERRARI LaFerrari Aperta,6.3,12,AutoMan-7,4,Gasoline,FA,HFEXV06.3HYB,small car,6.0,12,15.0,13,1,No
FIAT 124 Spider,1.4,4,Auto-6,2,Gasoline,CA,HCRXJ01.45P0,small car,6.0,25,36.0,29,7,Yes
FIAT 124 Spider,1.4,4,Auto-6,2,Gasoline,FA,HCRXJ01.45P0,small car,6.0,25,36.0,29,7,Yes
FIAT 124 Spider,1.4,4,Man-6,2,Gasoline,CA,HCRXJ01.45P0,small car,6.0,26,35.0,30,7,Yes
FIAT 124 Spider,1.4,4,Man-6,2,Gasoline,FA,HCRXJ01.45P0,small car,6.0,26,35.0,30,7,Yes
FIAT 500,1.4,4,Auto-6,2,Gasoline,CA,HCRXJ01.45P0,small car,6.0,24,32.0,27,6,No
FIAT 500,1.4,4,Auto-6,2,Gasoline,FA,HCRXJ01.45P0,small car,6.0,24,32.0,27,6,No
FIAT 500,1.4,4,Auto-6,2,Gasoline,CA,HCRXV01.45P1,small car,6.0,27,33.0,29,7,Yes
FIAT 500,1.4,4,Auto-6,2,Gasoline,FA,HCRXV01.45P1,small car,6.0,27,33.0,29,7,Yes
FIAT 500,1.4,4,Man-5,2,Gasoline,CA,HCRXJ01.45P0,small car,6.0,28,33.0,30,7,Yes
FIAT 500,1.4,4,Man-5,2,Gasoline,FA,HCRXJ01.45P0,small car,6.0,28,33.0,30,7,Yes
FIAT 500,1.4,4,Man-5,2,Gasoline,CA,HCRXV01.45P1,small car,6.0,31,38.0,34,8,Yes
FIAT 500,1.4,4,Man-5,2,Gasoline,FA,HCRXV01.45P1,small car,6.0,31,38.0,34,8,Yes
FIAT 500 Abarth,1.4,4,Auto-6,2,Gasoline,CA,HCRXJ01.45P0,small car,6.0,24,32.0,27,6,No
FIAT 500 Abarth,1.4,4,Auto-6,2,Gasoline,FA,HCRXJ01.45P0,small car,6.0,24,32.0,27,6,No
FIAT 500 Abarth,1.4,4,Man-5,2,Gasoline,CA,HCRXJ01.45P0,small car,6.0,28,33.0,30,7,Yes
FIAT 500 Abarth,1.4,4,Man-5,2,Gasoline,FA,HCRXJ01.45P0,small car,6.0,28,33.0,30,7,Yes
FIAT 500L,1.4,4,Auto-6,2,Gasoline,CA,HCRXJ01.45P0,station wagon,6.0,22,30.0,25,5,No
FIAT 500L,1.4,4,Auto-6,2,Gasoline,FA,HCRXJ01.45P0,station wagon,6.0,22,30.0,25,5,No
FIAT 500X,1.4,4,Man-6,2,Gasoline,CA,HCRXJ01.45P0,small SUV,6.0,25,33.0,28,6,No
FIAT 500X,1.4,4,Man-6,2,Gasoline,FA,HCRXJ01.45P0,small SUV,6.0,25,33.0,28,6,No
FIAT 500X,2.4,4,Auto-9,2,Gasoline,CA,HCRXJ02.45P1,small SUV,6.0,22,30.0,25,5,No
FIAT 500X,2.4,4,Auto-9,2,Gasoline,FA,HCRXJ02.45P1,small SUV,6.0,22,30.0,25,5,No
FIAT 500X,2.4,4,Auto-9,4,Gasoline,CA,HCRXJ02.45P1,small SUV,6.0,21,29.0,24,5,No
FIAT 500X,2.4,4,Auto-9,4,Gasoline,FA,HCRXJ02.45P1,small SUV,6.0,21,29.0,24,5,No
FORD C-MAX Hybrid,2.0,4,CVT,2,Gasoline,CA,HFMXV02.0VZT,large car,8.0,42,38.0,40,9,Yes
FORD C-MAX Hybrid,2.0,4,CVT,2,Gasoline,FA,HFMXV02.0VZT,large car,8.0,42,38.0,40,9,Yes
FORD Edge,2.0,4,SemiAuto-6,2,Gasoline,CA,HFMXT02.02JU,small SUV,7.0,20,29.0,24,5,No
FORD Edge,2.0,4,SemiAuto-6,2,Gasoline,CA,HFMXT02.02JU,small SUV,7.0,21,29.0,24,5,No
FORD Edge,2.0,4,SemiAuto-6,2,Gasoline,FA,HFMXT02.02JU,small SUV,7.0,20,29.0,24,5,No
FORD Edge,2.0,4,SemiAuto-6,2,Gasoline,FA,HFMXT02.02JU,small SUV,7.0,21,29.0,24,5,No
FORD Edge,2.0,4,SemiAuto-6,4,Gasoline,CA,HFMXT02.02JU,small SUV,7.0,20,27.0,23,5,No
FORD Edge,2.0,4,SemiAuto-6,4,Gasoline,FA,HFMXT02.02JU,small SUV,7.0,20,27.0,23,5,No
FORD Edge,2.7,6,SemiAuto-6,4,Gasoline,CA,HFMXT02.72JQ,small SUV,7.0,17,24.0,20,4,No
FORD Edge,2.7,6,SemiAuto-6,4,Gasoline,FA,HFMXT02.72JQ,small SUV,7.0,17,24.0,20,4,No
FORD Edge,3.5,6,SemiAuto-6,2,Gasoline,CA,HFMXT03.52ES,small SUV,6.0,17,26.0,20,4,No
FORD Edge,3.5,6,SemiAuto-6,2,Gasoline,FA,HFMXT03.52ES,small SUV,6.0,17,26.0,20,4,No
FORD Edge,3.5,6,SemiAuto-6,4,Gasoline,CA,HFMXT03.52ES,small SUV,6.0,17,24.0,19,4,No
FORD Edge,3.5,6,SemiAuto-6,4,Gasoline,FA,HFMXT03.52ES,small SUV,6.0,17,24.0,19,4,No
FORD Escape,1.5,4,SemiAuto-6,2,Gasoline,CA,HFMXT01.52GA,small SUV,6.0,23,30.0,26,6,No
FORD Escape,1.5,4,SemiAuto-6,2,Gasoline,FA,HFMXT01.52GA,small SUV,6.0,23,30.0,26,6,No
FORD Escape,1.5,4,SemiAuto-6,4,Gasoline,CA,HFMXT01.52GA,small SUV,6.0,22,28.0,24,5,No
FORD Escape,1.5,4,SemiAuto-6,4,Gasoline,FA,HFMXT01.52GA,small SUV,6.0,22,28.0,24,5,No
FORD Escape,2.0,4,SemiAuto-6,2,Gasoline,CA,HFMXT02.02HA,small SUV,7.0,22,29.0,25,5,No
FORD Escape,2.0,4,SemiAuto-6,2,Gasoline,FA,HFMXT02.02HA,small SUV,7.0,22,29.0,25,5,No
FORD Escape,2.0,4,SemiAuto-6,4,Gasoline,CA,HFMXT02.02HA,small SUV,7.0,20,27.0,23,5,No
FORD Escape,2.0,4,SemiAuto-6,4,Gasoline,FA,HFMXT02.02HA,small SUV,7.0,20,27.0,23,5,No
FORD Escape,2.5,4,SemiAuto-6,2,Gasoline,FA,HFMXT02.52FB,small SUV,6.0,21,29.0,24,5,No
FORD Expedition,3.5,6,SemiAuto-6,2,Gasoline,FA,HFMXT03.54HE,standard SUV,5.0,15,21.0,18,3,No
FORD Expedition,3.5,6,SemiAuto-6,2,Gasoline,CA,HFMXT03.54HE,standard SUV,6.0,15,21.0,18,3,No
FORD Expedition,3.5,6,SemiAuto-6,4,Gasoline,FA,HFMXT03.54HE,standard SUV,5.0,15,20.0,17,3,No
FORD Expedition,3.5,6,SemiAuto-6,4,Gasoline,CA,HFMXT03.54HE,standard SUV,6.0,15,20.0,17,3,No
FORD Expedition EL,3.5,6,SemiAuto-6,2,Gasoline,FA,HFMXT03.54HE,standard SUV,5.0,15,20.0,17,3,No
FORD Expedition EL,3.5,6,SemiAuto-6,2,Gasoline,CA,HFMXT03.54HE,standard SUV,6.0,15,20.0,17,3,No
FORD Expedition EL,3.5,6,SemiAuto-6,4,Gasoline,FA,HFMXT03.54HE,standard SUV,5.0,15,19.0,16,2,No
FORD Expedition EL,3.5,6,SemiAuto-6,4,Gasoline,CA,HFMXT03.54HE,standard SUV,6.0,15,19.0,16,2,No
FORD Explorer,2.3,4,SemiAuto-6,2,Gasoline,FA,HFMXT02.32EX,standard SUV,6.0,19,27.0,22,5,No
FORD Explorer,2.3,4,SemiAuto-6,2,Gasoline,CA,HFMXT02.32EX,standard SUV,6.0,19,27.0,22,5,No
FORD Explorer,2.3,4,SemiAuto-6,4,Gasoline,CA,HFMXT02.32EX,standard SUV,6.0,18,25.0,21,4,No
FORD Explorer,3.5,6,SemiAuto-6,2,Gasoline,FA,HFMXT03.73E8,standard SUV,5.0,17,24.0,20,4,No
FORD Explorer,3.5,6,SemiAuto-6,2,Gasoline,CA,HFMXT03.73E8,standard SUV,6.0,17,24.0,20,4,No
FORD Explorer,3.5,6,SemiAuto-6,4,Gasoline,FA,HFMXT03.73E8,standard SUV,5.0,16,23.0,19,4,No
FORD Explorer,3.5,6,SemiAuto-6,4,Gasoline,CA,HFMXT03.73E8,standard SUV,6.0,16,23.0,19,4,No
FORD Explorer,3.5,6,SemiAuto-6,4,Gasoline,FA,HFMXV03.5VEP,standard SUV,6.0,16,22.0,18,3,No
FORD Explorer,3.5,6,SemiAuto-6,4,Gasoline,CA,HFMXV03.5VEP,standard SUV,6.0,16,22.0,18,3,No
FORD F150,2.7,6,SemiAuto-6,2,Gasoline,FA,HFMXT02.73DH,pickup,6.0,18,24.0,21,4,No
FORD F150,2.7,6,SemiAuto-6,2,Gasoline,FA,HFMXT02.73DH,pickup,6.0,19,24.0,21,4,No
FORD F150,2.7,6,SemiAuto-6,2,Gasoline,FA,HFMXT02.73DH,pickup,6.0,19,26.0,22,5,No
FORD F150,2.7,6,SemiAuto-6,2,Gasoline,FA,HFMXT02.73JJ,pickup,6.0,18,24.0,21,4,No
FORD F150,2.7,6,SemiAuto-6,2,Gasoline,FA,HFMXT02.73JJ,pickup,6.0,19,24.0,21,4,No
FORD F150,2.7,6,SemiAuto-6,2,Gasoline,FA,HFMXT02.73JJ,pickup,6.0,19,26.0,22,5,No
FORD F150,2.7,6,SemiAuto-6,2,Gasoline,CA,HFMXT02.73JJ,pickup,7.0,18,24.0,21,4,No
FORD F150,2.7,6,SemiAuto-6,2,Gasoline,CA,HFMXT02.73JJ,pickup,7.0,19,24.0,21,4,No
FORD F150,2.7,6,SemiAuto-6,2,Gasoline,CA,HFMXT02.73JJ,pickup,7.0,19,26.0,22,5,No
FORD F150,2.7,6,SemiAuto-6,4,Gasoline,FA,HFMXT02.73DH,pickup,6.0,17,21.0,19,4,No
FORD F150,2.7,6,SemiAuto-6,4,Gasoline,FA,HFMXT02.73DH,pickup,6.0,18,22.0,19,4,No
FORD F150,2.7,6,SemiAuto-6,4,Gasoline,FA,HFMXT02.73DH,pickup,6.0,18,23.0,20,4,No
FORD F150,2.7,6,SemiAuto-6,4,Gasoline,FA,HFMXT02.73JJ,pickup,6.0,17,21.0,19,4,No
FORD F150,2.7,6,SemiAuto-6,4,Gasoline,FA,HFMXT02.73JJ,pickup,6.0,18,22.0,19,4,No
FORD F150,2.7,6,SemiAuto-6,4,Gasoline,FA,HFMXT02.73JJ,pickup,6.0,18,23.0,20,4,No
FORD F150,2.7,6,SemiAuto-6,4,Gasoline,CA,HFMXT02.73JJ,pickup,7.0,17,21.0,19,4,No
FORD F150,2.7,6,SemiAuto-6,4,Gasoline,CA,HFMXT02.73JJ,pickup,7.0,18,22.0,19,4,No
FORD F150,2.7,6,SemiAuto-6,4,Gasoline,CA,HFMXT02.73JJ,pickup,7.0,18,23.0,20,4,No
FORD F150,3.5,6,SemiAuto-10,2,Gasoline,FA,HFMXT03.54JJ,pickup,5.0,17,22.0,19,4,No
FORD F150,3.5,6,SemiAuto-10,2,Gasoline,FA,HFMXT03.54JJ,pickup,5.0,18,23.0,20,4,No
FORD F150,3.5,6,SemiAuto-10,2,Gasoline,FA,HFMXT03.54JJ,pickup,5.0,18,25.0,21,4,No
FORD F150,3.5,6,SemiAuto-10,2,Gasoline,CA,HFMXT03.54JJ,pickup,6.0,17,22.0,19,4,No
FORD F150,3.5,6,SemiAuto-10,2,Gasoline,CA,HFMXT03.54JJ,pickup,6.0,18,23.0,20,4,No
FORD F150,3.5,6,SemiAuto-10,2,Gasoline,CA,HFMXT03.54JJ,pickup,6.0,18,25.0,21,4,No
FORD F150,3.5,6,SemiAuto-10,4,Gasoline,FA,HFMXT03.54JJ,pickup,5.0,17,21.0,19,4,No
FORD F150,3.5,6,SemiAuto-10,4,Gasoline,FA,HFMXT03.54JJ,pickup,5.0,17,22.0,19,4,No
FORD F150,3.5,6,SemiAuto-10,4,Gasoline,FA,HFMXT03.54JJ,pickup,5.0,17,23.0,20,4,No
FORD F150,3.5,6,SemiAuto-10,4,Gasoline,CA,HFMXT03.54JJ,pickup,6.0,17,21.0,19,4,No
FORD F150,3.5,6,SemiAuto-10,4,Gasoline,CA,HFMXT03.54JJ,pickup,6.0,17,22.0,19,4,No
FORD F150,3.5,6,SemiAuto-10,4,Gasoline,CA,HFMXT03.54JJ,pickup,6.0,17,23.0,20,4,No
FORD F150 Raptor,3.5,6,SemiAuto-10,4,Gasoline,FA,HFMXT03.54JL,pickup,5.0,15,18.0,16,2,No
FORD F150 Raptor,3.5,6,SemiAuto-10,4,Gasoline,CA,HFMXT03.54JL,pickup,6.0,15,18.0,16,2,No
FORD Fiesta,1.6,4,AMS-6,2,Gasoline,CA,HFMXV01.6VDC,small car,6.0,27,37.0,31,7,Yes
FORD Fiesta,1.6,4,AMS-6,2,Gasoline,FA,HFMXV01.6VDC,small car,6.0,27,37.0,31,7,Yes
FORD Fiesta,1.6,4,Man-5,2,Gasoline,CA,HFMXV01.6VDC,small car,6.0,27,35.0,30,7,Yes
FORD Fiesta,1.6,4,Man-5,2,Gasoline,FA,HFMXV01.6VDC,small car,6.0,27,35.0,30,7,Yes
FORD Fiesta SFE,1.0,3,Man-5,2,Gasoline,CA,HFMXV01.0VD1,small car,6.0,31,41.0,35,8,Yes
FORD Fiesta SFE,1.0,3,Man-5,2,Gasoline,FA,HFMXV01.0VD1,small car,6.0,31,41.0,35,8,Yes
FORD Fiesta ST,1.6,4,Man-6,2,Gasoline,CA,HFMXV01.6VDD,small car,6.0,26,33.0,29,7,Yes
FORD Fiesta ST,1.6,4,Man-6,2,Gasoline,FA,HFMXV01.6VDD,small car,6.0,26,33.0,29,7,Yes
FORD Flex,3.5,6,SemiAuto-6,2,Gasoline,FA,HFMXV03.7VE8,standard SUV,6.0,16,23.0,19,4,No
FORD Flex,3.5,6,SemiAuto-6,2,Gasoline,CA,HFMXV03.7VE8,standard SUV,6.0,16,23.0,19,4,No
FORD Flex,3.5,6,SemiAuto-6,4,Gasoline,FA,HFMXV03.5VEP,standard SUV,6.0,15,21.0,17,3,No
FORD Flex,3.5,6,SemiAuto-6,4,Gasoline,CA,HFMXV03.5VEP,standard SUV,6.0,15,21.0,17,3,No
FORD Flex,3.5,6,SemiAuto-6,4,Gasoline,FA,HFMXV03.7VE8,standard SUV,6.0,16,22.0,18,3,No
FORD Flex,3.5,6,SemiAuto-6,4,Gasoline,CA,HFMXV03.7VE8,standard SUV,6.0,16,22.0,18,3,No
FORD Focus,1.0,3,Man-6,2,Gasoline,FA,HFMXV01.0VD4,small car,6.0,30,40.0,34,8,Yes
FORD Focus,1.0,3,Man-6,2,Gasoline,CA,HFMXV01.0VD4,small car,6.0,30,40.0,34,8,Yes
FORD Focus,1.0,3,SemiAuto-6,2,Gasoline,FA,HFMXV01.0VD4,small car,6.0,27,38.0,31,7,Yes
FORD Focus,1.0,3,SemiAuto-6,2,Gasoline,CA,HFMXV01.0VD4,small car,6.0,27,38.0,31,7,Yes
FORD Focus,2.0,4,AMS-6,2,Gasoline,CA,HFMXV02.0VZ2,small car,9.0,26,36.0,29,7,Yes
FORD Focus,2.0,4,AMS-6,2,Gasoline,FA,HFMXV02.0VZ2,small car,7.0,26,36.0,29,7,Yes
FORD Focus,2.0,4,AutoMan-6,2,Gasoline,CA,HFMXV02.0VZ2,small car,9.0,26,38.0,31,7,Yes
FORD Focus,2.0,4,AutoMan-6,2,Gasoline,FA,HFMXV02.0VZ2,small car,7.0,26,38.0,31,7,Yes
FORD Focus,2.0,4,Man-5,2,Gasoline,CA,HFMXV02.0VZ2,small car,9.0,25,34.0,28,6,No
FORD Focus,2.0,4,Man-5,2,Gasoline,FA,HFMXV02.0VZ2,small car,7.0,25,34.0,28,6,No
FORD Focus RS,2.3,4,Man-6,4,Gasoline,FA,HFMXV02.3VKA,midsize car,6.0,19,25.0,22,5,No
FORD Focus RS,2.3,4,Man-6,4,Gasoline,CA,HFMXV02.3VKA,midsize car,6.0,19,25.0,22,5,No
FORD Focus ST,2.0,4,Man-6,2,Gasoline,FA,HFMXV02.0VER,midsize car,6.0,22,30.0,25,5,No
FORD Focus ST,2.0,4,Man-6,2,Gasoline,CA,HFMXV02.0VER,midsize car,6.0,22,30.0,25,5,No
FORD Ford GT,3.5,6,AutoMan-7,2,Gasoline,CA,HFMXV03.5VGT,small car,6.0,11,18.0,14,1,No
FORD Ford GT,3.5,6,AutoMan-7,2,Gasoline,FA,HFMXV03.5VGT,small car,6.0,11,18.0,14,1,No
FORD Fusion,1.5,4,SemiAuto-6,2,Gasoline,CA,HFMXV01.5VZ3,midsize car,9.0,23,34.0,27,6,No
FORD Fusion,1.5,4,SemiAuto-6,2,Gasoline,FA,HFMXV01.5VZ3,midsize car,8.0,23,34.0,27,6,No
FORD Fusion,2.0,4,SemiAuto-6,2,Gasoline,CA,HFMXV02.0VEN,midsize car,7.0,21,31.0,25,5,No
FORD Fusion,2.0,4,SemiAuto-6,2,Gasoline,FA,HFMXV02.0VEN,midsize car,7.0,21,31.0,25,5,No
FORD Fusion,2.0,4,SemiAuto-6,4,Gasoline,CA,HFMXV02.0VEN,midsize car,7.0,20,29.0,23,5,No
FORD Fusion,2.0,4,SemiAuto-6,4,Gasoline,FA,HFMXV02.0VEN,midsize car,7.0,20,29.0,23,5,No
FORD Fusion,2.5,4,Auto-6,2,Gasoline,CA,HFMXV02.5VEY,midsize car,7.0,21,32.0,25,5,No
FORD Fusion,2.5,4,Auto-6,2,Gasoline,FA,HFMXV02.5VEY,midsize car,7.0,21,32.0,25,5,No
FORD Fusion,2.5,4,Auto-6,2,Gasoline,CA,HFMXV02.5VEZ,midsize car,6.0,21,32.0,25,5,No
FORD Fusion,2.5,4,Auto-6,2,Gasoline,FA,HFMXV02.5VEZ,midsize car,6.0,21,32.0,25,5,No
FORD Fusion,2.7,6,SemiAuto-6,4,Gasoline,CA,HFMXV02.7VLM,midsize car,7.0,17,26.0,20,4,No
FORD Fusion,2.7,6,SemiAuto-6,4,Gasoline,FA,HFMXV02.7VLM,midsize car,7.0,17,26.0,20,4,No
FORD Fusion Hybrid,2.0,4,CVT,2,Gasoline,CA,HFMXV02.0VZT,midsize car,8.0,43,41.0,42,9,Yes
FORD Fusion Hybrid,2.0,4,CVT,2,Gasoline,FA,HFMXV02.0VZT,midsize car,8.0,43,41.0,42,9,Yes
FORD Mustang,2.3,4,Man-6,2,Gasoline,CA,HFMXV02.3VJX,small car,7.0,21,30.0,24,5,No
FORD Mustang,2.3,4,Man-6,2,Gasoline,FA,HFMXV02.3VJX,small car,6.0,21,30.0,24,5,No
FORD Mustang,2.3,4,SemiAuto-6,2,Gasoline,CA,HFMXV02.3VJX,small car,7.0,21,30.0,24,5,No
FORD Mustang,2.3,4,SemiAuto-6,2,Gasoline,FA,HFMXV02.3VJX,small car,6.0,21,30.0,24,5,No
FORD Mustang,3.7,6,Man-6,2,Gasoline,CA,HFMXV03.7VKW,small car,6.0,18,27.0,21,4,No
FORD Mustang,3.7,6,Man-6,2,Gasoline,FA,HFMXV03.7VKW,small car,6.0,18,27.0,21,4,No
FORD Mustang,3.7,6,SemiAuto-6,2,Gasoline,CA,HFMXV03.7VKW,small car,6.0,18,27.0,21,4,No
FORD Mustang,3.7,6,SemiAuto-6,2,Gasoline,FA,HFMXV03.7VKW,small car,6.0,18,27.0,21,4,No
FORD Mustang,5.0,8,Man-6,2,Gasoline,CA,HFMXV05.0VKM,small car,6.0,15,25.0,18,3,No
FORD Mustang,5.0,8,Man-6,2,Gasoline,FA,HFMXV05.0VKM,small car,6.0,15,25.0,18,3,No
FORD Mustang,5.0,8,SemiAuto-6,2,Gasoline,CA,HFMXV05.0VKM,small car,6.0,15,24.0,18,3,No
FORD Mustang,5.0,8,SemiAuto-6,2,Gasoline,FA,HFMXV05.0VKM,small car,6.0,15,24.0,18,3,No
FORD Mustang Convertible,2.3,4,Man-6,2,Gasoline,CA,HFMXV02.3VJX,small car,7.0,21,27.0,23,5,No
FORD Mustang Convertible,2.3,4,Man-6,2,Gasoline,FA,HFMXV02.3VJX,small car,6.0,21,27.0,23,5,No
FORD Mustang Convertible,2.3,4,SemiAuto-6,2,Gasoline,CA,HFMXV02.3VJX,small car,7.0,20,28.0,23,5,No
FORD Mustang Convertible,2.3,4,SemiAuto-6,2,Gasoline,FA,HFMXV02.3VJX,small car,6.0,20,28.0,23,5,No
FORD Mustang Convertible,5.0,8,Man-6,2,Gasoline,CA,HFMXV05.0VKM,small car,6.0,14,23.0,17,3,No
FORD Mustang Convertible,5.0,8,Man-6,2,Gasoline,FA,HFMXV05.0VKM,small car,6.0,14,23.0,17,3,No
FORD Mustang Convertible,5.0,8,SemiAuto-6,2,Gasoline,CA,HFMXV05.0VKM,small car,6.0,15,23.0,18,3,No
FORD Mustang Convertible,5.0,8,SemiAuto-6,2,Gasoline,FA,HFMXV05.0VKM,small car,6.0,15,23.0,18,3,No
FORD Mustang Performance Package,2.3,4,Man-6,2,Gasoline,CA,HFMXV02.3VJX,small car,7.0,21,28.0,24,5,No
FORD Mustang Performance Package,2.3,4,Man-6,2,Gasoline,FA,HFMXV02.3VJX,small car,6.0,21,28.0,24,5,No
FORD Mustang Performance Package,2.3,4,SemiAuto-6,2,Gasoline,CA,HFMXV02.3VJX,small car,7.0,20,28.0,23,5,No
FORD Mustang Performance Package,2.3,4,SemiAuto-6,2,Gasoline,FA,HFMXV02.3VJX,small car,6.0,20,28.0,23,5,No
FORD Mustang Performance Package,5.0,8,Man-6,2,Gasoline,CA,HFMXV05.0VKM,small car,6.0,14,23.0,17,3,No
FORD Mustang Performance Package,5.0,8,Man-6,2,Gasoline,FA,HFMXV05.0VKM,small car,6.0,14,23.0,17,3,No
