Vehicle_Model,Engine_Displacement_L,Engine_Cylinders,Transmission_Type,Drive,Fuel,Cert_Region,Underhood_Id,Veh_Class,Air_Pollution_Score,City_Mpg,Hwy_Mpg,Combined_Mpg,Greenhouse_Gas_Score,Smartway
CHEVROLET Tahoe 1500,6.2,8,Auto-10,4,Gasoline,CA,JGMXT06.2374,standard SUV,3.0,14,22.0,17,3,No
CHEVROLET Tahoe 1500,6.2,8,Auto-10,4,Gasoline,FA,JGMXT06.2374,standard SUV,3.0,14,22.0,17,3,No
CHEVROLET Traverse,2.0,4,Auto-9,2,Gasoline,CA,JGMXT02.0300,standard SUV,5.0,20,26.0,22,4,No
CHEVROLET Traverse,2.0,4,Auto-9,2,Gasoline,FA,JGMXT02.0300,standard SUV,5.0,20,26.0,22,4,No
CHEVROLET Traverse,3.6,6,Auto-9,2,Gasoline,CA,JGMXT03.6151,standard SUV,5.0,18,27.0,21,4,No
CHEVROLET Traverse,3.6,6,Auto-9,2,Gasoline,FA,JGMXT03.6151,standard SUV,5.0,18,27.0,21,4,No
CHEVROLET Traverse,3.6,6,Auto-9,4,Gasoline,CA,JGMXT03.6151,standard SUV,5.0,17,25.0,20,4,No
CHEVROLET Traverse,3.6,6,Auto-9,4,Gasoline,FA,JGMXT03.6151,standard SUV,5.0,17,25.0,20,4,No
CHEVROLET Trax,1.4,4,SemiAuto-6,2,Gasoline,CA,JGMXV01.4099,small SUV,3.0,25,33.0,28,6,No
CHEVROLET Trax,1.4,4,SemiAuto-6,2,Gasoline,FA,JGMXV01.4099,small SUV,3.0,25,33.0,28,6,No
CHEVROLET Trax,1.4,4,SemiAuto-6,4,Gasoline,CA,JGMXV01.4099,small SUV,3.0,24,30.0,27,6,No
CHEVROLET Trax,1.4,4,SemiAuto-6,4,Gasoline,FA,JGMXV01.4099,small SUV,3.0,24,30.0,27,6,No
CHRYSLER 300,3.6,6,Auto-8,2,Gasoline,CA,JCRXV03.65P0,large car,3.0,19,30.0,23,5,No
CHRYSLER 300,3.6,6,Auto-8,2,Gasoline,FA,JCRXV03.65P0,large car,3.0,19,30.0,23,5,No
CHRYSLER 300,3.6,6,Auto-8,4,Gasoline,CA,JCRXV03.65P0,large car,3.0,18,27.0,21,4,No
CHRYSLER 300,3.6,6,Auto-8,4,Gasoline,FA,JCRXV03.65P0,large car,3.0,18,27.0,21,4,No
CHRYSLER 300,5.7,8,Auto-8,2,Gasoline,CA,JCRXV05.75P1,large car,3.0,16,25.0,19,3,No
CHRYSLER 300,5.7,8,Auto-8,2,Gasoline,FA,JCRXV05.75P1,large car,3.0,16,25.0,19,3,No
CHRYSLER Pacifica,3.6,6,Auto-9,2,Gasoline,CA,JCRXT03.65P4,minivan,3.0,18,28.0,22,4,No
CHRYSLER Pacifica,3.6,6,Auto-9,2,Gasoline,CA,JCRXT03.65P4,minivan,3.0,19,28.0,22,4,No
CHRYSLER Pacifica,3.6,6,Auto-9,2,Gasoline,FA,JCRXT03.65P4,minivan,3.0,18,28.0,22,4,No
CHRYSLER Pacifica,3.6,6,Auto-9,2,Gasoline,FA,JCRXT03.65P4,minivan,3.0,19,28.0,22,4,No
DODGE Challenger,3.6,6,Auto-8,2,Gasoline,CA,JCRXV03.65P0,midsize car,3.0,19,30.0,23,5,No
DODGE Challenger,3.6,6,Auto-8,2,Gasoline,FA,JCRXV03.65P0,midsize car,3.0,19,30.0,23,5,No
DODGE Challenger,5.7,8,Auto-8,2,Gasoline,CA,JCRXV05.75P1,midsize car,3.0,16,25.0,19,3,No
DODGE Challenger,5.7,8,Auto-8,2,Gasoline,FA,JCRXV05.75P1,midsize car,3.0,16,25.0,19,3,No
DODGE Challenger,5.7,8,Man-6,2,Gasoline,CA,JCRXV06.45P0,midsize car,1.0,15,23.0,18,3,No
DODGE Challenger,5.7,8,Man-6,2,Gasoline,FA,JCRXV06.45P0,midsize car,1.0,15,23.0,18,3,No
DODGE Challenger,6.4,8,Auto-8,2,Gasoline,CA,JCRXV06.45P0,midsize car,1.0,15,25.0,18,3,No
DODGE Challenger,6.4,8,Auto-8,2,Gasoline,FA,JCRXV06.45P0,midsize car,1.0,15,25.0,18,3,No
DODGE Challenger,6.4,8,Man-6,2,Gasoline,CA,JCRXV06.45P0,midsize car,1.0,14,23.0,17,3,No
DODGE Challenger,6.4,8,Man-6,2,Gasoline,FA,JCRXV06.45P0,midsize car,1.0,14,23.0,17,3,No
DODGE Challenger GT,3.6,6,Auto-8,4,Gasoline,CA,JCRXV03.65P0,midsize car,3.0,18,27.0,21,4,No
DODGE Challenger GT,3.6,6,Auto-8,4,Gasoline,FA,JCRXV03.65P0,midsize car,3.0,18,27.0,21,4,No
DODGE Challenger SRT,6.2,8,Auto-8,2,Gasoline,CA,JCRXV06.25P0,midsize car,1.0,13,22.0,16,2,No
DODGE Challenger SRT,6.2,8,Auto-8,2,Gasoline,FA,JCRXV06.25P0,midsize car,1.0,13,22.0,16,2,No
DODGE Challenger SRT,6.2,8,Man-6,2,Gasoline,CA,JCRXV06.25P0,midsize car,1.0,13,21.0,16,2,No
DODGE Challenger SRT,6.2,8,Man-6,2,Gasoline,FA,JCRXV06.25P0,midsize car,1.0,13,21.0,16,2,No
DODGE Challenger SRT,6.4,8,Auto-8,2,Gasoline,CA,JCRXV06.45P0,midsize car,1.0,15,25.0,18,3,No
DODGE Challenger SRT,6.4,8,Auto-8,2,Gasoline,FA,JCRXV06.45P0,midsize car,1.0,15,25.0,18,3,No
DODGE Challenger SRT,6.4,8,Man-6,2,Gasoline,CA,JCRXV06.45P0,midsize car,1.0,14,23.0,17,3,No
DODGE Challenger SRT,6.4,8,Man-6,2,Gasoline,FA,JCRXV06.45P0,midsize car,1.0,14,23.0,17,3,No
DODGE Charger,3.6,6,Auto-8,2,Gasoline,CA,JCRXV03.65P0,large car,3.0,19,30.0,23,5,No
DODGE Charger,3.6,6,Auto-8,2,Gasoline,FA,JCRXV03.65P0,large car,3.0,19,30.0,23,5,No
DODGE Charger,3.6,6,Auto-8,4,Gasoline,CA,JCRXV03.65P0,large car,3.0,18,27.0,21,4,No
DODGE Charger,3.6,6,Auto-8,4,Gasoline,FA,JCRXV03.65P0,large car,3.0,18,27.0,21,4,No
DODGE Charger,5.7,8,Auto-8,2,Gasoline,CA,JCRXV05.75P1,large car,3.0,16,25.0,19,3,No
DODGE Charger,5.7,8,Auto-8,2,Gasoline,FA,JCRXV05.75P1,large car,3.0,16,25.0,19,3,No
DODGE Charger,6.4,8,Auto-8,2,Gasoline,CA,JCRXV06.45P0,large car,1.0,15,25.0,18,3,No
DODGE Charger,6.4,8,Auto-8,2,Gasoline,FA,JCRXV06.45P0,large car,1.0,15,25.0,18,3,No
DODGE Charger SRT,6.2,8,Auto-8,2,Gasoline,CA,JCRXV06.25P0,large car,1.0,13,22.0,16,2,No
DODGE Charger SRT,6.2,8,Auto-8,2,Gasoline,FA,JCRXV06.25P0,large car,1.0,13,22.0,16,2,No
DODGE Charger SRT,6.4,8,Auto-8,2,Gasoline,CA,JCRXV06.45P0,large car,1.0,15,25.0,18,3,No
DODGE Charger SRT,6.4,8,Auto-8,2,Gasoline,FA,JCRXV06.45P0,large car,1.0,15,25.0,18,3,No
DODGE Durango,3.6,6,Auto-8,2,Gasoline,CA,JCRXT03.65P5,standard SUV,5.0,19,26.0,21,4,No
DODGE Durango,3.6,6,Auto-8,2,Gasoline,FA,JCRXT03.65P5,standard SUV,5.0,19,26.0,21,4,No
DODGE Durango,3.6,6,Auto-8,4,Gasoline,CA,JCRXT03.65P5,standard SUV,5.0,18,25.0,21,4,No
DODGE Durango,3.6,6,Auto-8,4,Gasoline,FA,JCRXT03.65P5,standard SUV,5.0,18,25.0,21,4,No
DODGE Durango,5.7,8,Auto-8,2,Gasoline,CA,JCRXT05.75P2,standard SUV,3.0,14,22.0,17,3,No
DODGE Durango,5.7,8,Auto-8,2,Gasoline,FA,JCRXT05.75P2,standard SUV,3.0,14,22.0,17,3,No
DODGE Durango,5.7,8,Auto-8,4,Gasoline,CA,JCRXT05.75P2,standard SUV,3.0,14,22.0,17,3,No
DODGE Durango,5.7,8,Auto-8,4,Gasoline,FA,JCRXT05.75P2,standard SUV,3.0,14,22.0,17,3,No
DODGE Durango  SRT,6.4,8,Auto-8,4,Gasoline,CA,JCRXT06.45P1,standard SUV,1.0,13,19.0,15,2,No
DODGE Durango  SRT,6.4,8,Auto-8,4,Gasoline,FA,JCRXT06.45P1,standard SUV,1.0,13,19.0,15,2,No
DODGE Grand Caravan,3.6,6,Auto-6,2,Gasoline,CA,JCRXT03.65P4,minivan,3.0,17,25.0,20,4,No
DODGE Grand Caravan,3.6,6,Auto-6,2,Gasoline,FA,JCRXT03.65P4,minivan,3.0,17,25.0,20,4,No
DODGE Journey,2.4,4,Auto-4,2,Gasoline,CA,JCRXT02.45P2,small SUV,3.0,19,25.0,21,4,No
DODGE Journey,2.4,4,Auto-4,2,Gasoline,FA,JCRXT02.45P2,small SUV,3.0,19,25.0,21,4,No
DODGE Journey,3.6,6,Auto-6,4,Gasoline,CA,JCRXT03.65P4,small SUV,3.0,16,24.0,19,3,No
DODGE Journey,3.6,6,Auto-6,4,Gasoline,FA,JCRXT03.65P4,small SUV,3.0,16,24.0,19,3,No
FERRARI 488 Special Series Coupe,3.9,8,AutoMan-7,2,Gasoline,CA,JFEXV03.9TUR,small car,3.0,15,20.0,17,3,No
FERRARI 488 Special Series Coupe,3.9,8,AutoMan-7,2,Gasoline,FA,JFEXV03.9TUR,small car,3.0,15,20.0,17,3,No
FERRARI 488 Spider,3.9,8,AutoMan-7,2,Gasoline,CA,JFEXV03.9TUR,small car,3.0,15,22.0,18,3,No
FERRARI 488 Spider,3.9,8,AutoMan-7,2,Gasoline,CA,JFEXV03.9TUR,small car,3.0,16,22.0,18,3,No
FERRARI 488 Spider,3.9,8,AutoMan-7,2,Gasoline,FA,JFEXV03.9TUR,small car,3.0,15,22.0,18,3,No
FERRARI 488 Spider,3.9,8,AutoMan-7,2,Gasoline,FA,JFEXV03.9TUR,small car,3.0,16,22.0,18,3,No
FERRARI 488 gtb,3.9,8,AutoMan-7,2,Gasoline,CA,JFEXV03.9TUR,small car,3.0,15,22.0,18,3,No
FERRARI 488 gtb,3.9,8,AutoMan-7,2,Gasoline,CA,JFEXV03.9TUR,small car,3.0,16,22.0,18,3,No
FERRARI 488 gtb,3.9,8,AutoMan-7,2,Gasoline,FA,JFEXV03.9TUR,small car,3.0,15,22.0,18,3,No
FERRARI 488 gtb,3.9,8,AutoMan-7,2,Gasoline,FA,JFEXV03.9TUR,small car,3.0,16,22.0,18,3,No
FERRARI 812 Superfast,6.5,12,AutoMan-7,2,Gasoline,CA,JFEXV06.5GDI,small car,3.0,12,16.0,13,1,No
FERRARI 812 Superfast,6.5,12,AutoMan-7,2,Gasoline,FA,JFEXV06.5GDI,small car,3.0,12,16.0,13,1,No
FERRARI California T,3.9,8,AutoMan-7,2,Gasoline,CA,JFEXV03.9TUR,small car,3.0,16,23.0,18,3,No
FERRARI California T,3.9,8,AutoMan-7,2,Gasoline,CA,JFEXV03.9TUR,small car,3.0,16,23.0,19,3,No
FERRARI California T,3.9,8,AutoMan-7,2,Gasoline,FA,JFEXV03.9TUR,small car,3.0,16,23.0,18,3,No
FERRARI California T,3.9,8,AutoMan-7,2,Gasoline,FA,JFEXV03.9TUR,small car,3.0,16,23.0,19,3,No
FERRARI GTC4Lusso,6.3,12,AutoMan-7,4,Gasoline,CA,JFEXV06.5GDI,small car,3.0,12,17.0,13,1,No
FERRARI GTC4Lusso,6.3,12,AutoMan-7,4,Gasoline,FA,JFEXV06.5GDI,small car,3.0,12,17.0,13,1,No
FERRARI GTC4Lusso T,3.9,8,AutoMan-7,2,Gasoline,CA,JFEXV03.9TUR,small car,3.0,15,21.0,17,3,No
FERRARI GTC4Lusso T,3.9,8,AutoMan-7,2,Gasoline,FA,JFEXV03.9TUR,small car,3.0,15,21.0,17,3,No
FIAT 124 Spider,1.4,4,Auto-6,2,Gasoline,CA,JCRXJ01.45P0,small car,3.0,25,36.0,29,6,No
FIAT 124 Spider,1.4,4,Auto-6,2,Gasoline,FA,JCRXJ01.45P0,small car,3.0,25,36.0,29,6,No
FIAT 124 Spider,1.4,4,Man-6,2,Gasoline,CA,JCRXJ01.45P0,small car,3.0,26,35.0,30,7,Yes
FIAT 124 Spider,1.4,4,Man-6,2,Gasoline,FA,JCRXJ01.45P0,small car,3.0,26,35.0,30,7,Yes
FIAT 500,1.4,4,Auto-6,2,Gasoline,CA,JCRXJ01.45P0,small car,3.0,24,32.0,27,6,No
FIAT 500,1.4,4,Auto-6,2,Gasoline,FA,JCRXJ01.45P0,small car,3.0,24,32.0,27,6,No
FIAT 500,1.4,4,Man-5,2,Gasoline,CA,JCRXJ01.45P0,small car,3.0,28,33.0,30,7,Yes
FIAT 500,1.4,4,Man-5,2,Gasoline,FA,JCRXJ01.45P0,small car,3.0,28,33.0,30,7,Yes
FIAT 500 Abarth,1.4,4,Auto-6,2,Gasoline,CA,JCRXJ01.45P0,small car,3.0,24,32.0,27,6,No
FIAT 500 Abarth,1.4,4,Auto-6,2,Gasoline,FA,JCRXJ01.45P0,small car,3.0,24,32.0,27,6,No
FIAT 500 Abarth,1.4,4,Man-5,2,Gasoline,CA,JCRXJ01.45P0,small car,3.0,28,33.0,30,7,Yes
FIAT 500 Abarth,1.4,4,Man-5,2,Gasoline,FA,JCRXJ01.45P0,small car,3.0,28,33.0,30,7,Yes
FIAT 500L,1.4,4,Auto-6,2,Gasoline,CA,JCRXJ01.45P0,station wagon,3.0,22,30.0,25,5,No
FIAT 500L,1.4,4,Auto-6,2,Gasoline,FA,JCRXJ01.45P0,station wagon,3.0,22,30.0,25,5,No
FIAT 500X,1.4,4,Man-6,2,Gasoline,CA,JCRXJ01.45P0,small SUV,3.0,25,33.0,28,6,No
FIAT 500X,1.4,4,Man-6,2,Gasoline,FA,JCRXJ01.45P0,small SUV,3.0,25,33.0,28,6,No
FIAT 500X,2.4,4,Auto-9,2,Gasoline,CA,JCRXT02.45P1,small SUV,7.0,22,30.0,25,5,No
FIAT 500X,2.4,4,Auto-9,2,Gasoline,FA,JCRXT02.45P1,small SUV,7.0,22,30.0,25,5,No
FIAT 500X,2.4,4,Auto-9,4,Gasoline,CA,JCRXT02.45P1,small SUV,7.0,21,29.0,24,5,No
FIAT 500X,2.4,4,Auto-9,4,Gasoline,FA,JCRXT02.45P1,small SUV,7.0,21,29.0,24,5,No
FORD C-MAX Hybrid,2.0,4,CVT,2,Gasoline,CA,JFMXV02.0VZT,large car,7.0,42,38.0,40,9,Yes
FORD C-MAX Hybrid,2.0,4,CVT,2,Gasoline,FA,JFMXV02.0VZT,large car,7.0,42,38.0,40,9,Yes
FORD EcoSport,1.0,3,SemiAuto-6,2,Gasoline,CA,JFMXT01.01B1,small SUV,3.0,27,29.0,28,6,No
FORD EcoSport,1.0,3,SemiAuto-6,2,Gasoline,FA,JFMXT01.01B1,small SUV,3.0,27,29.0,28,6,No
FORD EcoSport,2.0,4,SemiAuto-6,4,Gasoline,CA,JFMXT02.01B2,small SUV,5.0,23,29.0,25,5,No
FORD EcoSport,2.0,4,SemiAuto-6,4,Gasoline,FA,JFMXT02.01B2,small SUV,5.0,23,29.0,25,5,No
FORD Edge,2.0,4,SemiAuto-6,2,Gasoline,CA,JFMXT02.02JU,small SUV,5.0,20,29.0,24,5,No
FORD Edge,2.0,4,SemiAuto-6,2,Gasoline,CA,JFMXT02.02JU,small SUV,5.0,21,29.0,24,5,No
FORD Edge,2.0,4,SemiAuto-6,2,Gasoline,FA,JFMXT02.02JU,small SUV,5.0,20,29.0,24,5,No
FORD Edge,2.0,4,SemiAuto-6,2,Gasoline,FA,JFMXT02.02JU,small SUV,5.0,21,29.0,24,5,No
FORD Edge,2.0,4,SemiAuto-6,4,Gasoline,CA,JFMXT02.02JU,small SUV,5.0,20,27.0,23,5,No
FORD Edge,2.0,4,SemiAuto-6,4,Gasoline,FA,JFMXT02.02JU,small SUV,5.0,20,27.0,23,5,No
FORD Edge,2.7,6,SemiAuto-6,4,Gasoline,CA,JFMXT02.72JQ,small SUV,5.0,17,24.0,20,4,No
FORD Edge,2.7,6,SemiAuto-6,4,Gasoline,FA,JFMXT02.72JQ,small SUV,5.0,17,24.0,20,4,No
FORD Edge,3.5,6,SemiAuto-6,2,Gasoline,CA,JFMXT03.52ES,small SUV,3.0,17,26.0,20,4,No
FORD Edge,3.5,6,SemiAuto-6,2,Gasoline,FA,JFMXT03.52ES,small SUV,3.0,17,26.0,20,4,No
FORD Edge,3.5,6,SemiAuto-6,4,Gasoline,CA,JFMXT03.52ES,small SUV,3.0,17,23.0,19,3,No
FORD Edge,3.5,6,SemiAuto-6,4,Gasoline,FA,JFMXT03.52ES,small SUV,3.0,17,23.0,19,3,No
FORD Escape,1.5,4,SemiAuto-6,2,Gasoline,CA,JFMXT01.52GA,small SUV,3.0,23,30.0,26,5,No
FORD Escape,1.5,4,SemiAuto-6,2,Gasoline,FA,JFMXT01.52GA,small SUV,3.0,23,30.0,26,5,No
FORD Escape,1.5,4,SemiAuto-6,4,Gasoline,CA,JFMXT01.52GA,small SUV,3.0,22,28.0,24,5,No
FORD Escape,1.5,4,SemiAuto-6,4,Gasoline,FA,JFMXT01.52GA,small SUV,3.0,22,28.0,24,5,No
FORD Escape,2.0,4,SemiAuto-6,2,Gasoline,CA,JFMXT02.02HA,small SUV,5.0,21,28.0,24,5,No
FORD Escape,2.0,4,SemiAuto-6,2,Gasoline,FA,JFMXT02.02HA,small SUV,5.0,21,28.0,24,5,No
FORD Escape,2.0,4,SemiAuto-6,4,Gasoline,CA,JFMXT02.02HA,small SUV,5.0,20,27.0,23,5,No
FORD Escape,2.0,4,SemiAuto-6,4,Gasoline,FA,JFMXT02.02HA,small SUV,5.0,20,27.0,23,5,No
FORD Escape,2.5,4,SemiAuto-6,2,Gasoline,CA,JFMXT02.52FB,small SUV,3.0,21,29.0,24,5,No
FORD Escape,2.5,4,SemiAuto-6,2,Gasoline,FA,JFMXT02.52FB,small SUV,3.0,21,29.0,24,5,No
FORD Expedition,3.5,6,SemiAuto-10,2,Gasoline,CA,JFMXT03.54HF,standard SUV,5.0,17,24.0,20,4,No
FORD Expedition,3.5,6,SemiAuto-10,2,Gasoline,FA,JFMXT03.54HF,standard SUV,5.0,17,24.0,20,4,No
FORD Expedition,3.5,6,SemiAuto-10,4,Gasoline,CA,JFMXT03.54HF,standard SUV,5.0,17,22.0,19,3,No
FORD Expedition,3.5,6,SemiAuto-10,4,Gasoline,FA,JFMXT03.54HF,standard SUV,5.0,17,22.0,19,3,No
FORD Expedition MAX,3.5,6,SemiAuto-10,2,Gasoline,CA,JFMXT03.54HF,standard SUV,5.0,17,23.0,19,3,No
FORD Expedition MAX,3.5,6,SemiAuto-10,2,Gasoline,FA,JFMXT03.54HF,standard SUV,5.0,17,23.0,19,3,No
FORD Expedition MAX,3.5,6,SemiAuto-10,4,Gasoline,CA,JFMXT03.54HF,standard SUV,5.0,16,21.0,18,3,No
FORD Expedition MAX,3.5,6,SemiAuto-10,4,Gasoline,FA,JFMXT03.54HF,standard SUV,5.0,16,21.0,18,3,No
FORD Explorer,2.3,4,SemiAuto-6,2,Gasoline,FA,JFMXT02.32EX,standard SUV,3.0,19,27.0,22,4,No
FORD Explorer,2.3,4,SemiAuto-6,2,Gasoline,CA,JFMXT02.32EX,standard SUV,3.0,19,27.0,22,4,No
FORD Explorer,2.3,4,SemiAuto-6,4,Gasoline,FA,JFMXT02.32EX,standard SUV,3.0,18,25.0,21,4,No
FORD Explorer,2.3,4,SemiAuto-6,4,Gasoline,CA,JFMXT02.32EX,standard SUV,3.0,18,25.0,21,4,No
FORD Explorer,3.5,6,SemiAuto-6,2,Gasoline,FA,JFMXT03.73E8,standard SUV,3.0,17,24.0,20,4,No
FORD Explorer,3.5,6,SemiAuto-6,2,Gasoline,CA,JFMXT03.73E8,standard SUV,3.0,17,24.0,20,4,No
FORD Explorer,3.5,6,SemiAuto-6,4,Gasoline,FA,JFMXJ03.5VEP,standard SUV,3.0,16,22.0,18,3,No
FORD Explorer,3.5,6,SemiAuto-6,4,Gasoline,CA,JFMXJ03.5VEP,standard SUV,3.0,16,22.0,18,3,No
FORD Explorer,3.5,6,SemiAuto-6,4,Gasoline,FA,JFMXT03.73E8,standard SUV,3.0,16,22.0,19,3,No
FORD Explorer,3.5,6,SemiAuto-6,4,Gasoline,CA,JFMXT03.73E8,standard SUV,3.0,16,22.0,19,3,No
FORD F150,2.7,6,SemiAuto-10,2,Gasoline,CA,JFMXT02.73JK,pickup,5.0,19,25.0,21,4,No
FORD F150,2.7,6,SemiAuto-10,2,Gasoline,CA,JFMXT02.73JK,pickup,5.0,20,25.0,22,4,No
FORD F150,2.7,6,SemiAuto-10,2,Gasoline,CA,JFMXT02.73JK,pickup,5.0,20,26.0,22,4,No
FORD F150,2.7,6,SemiAuto-10,2,Gasoline,FA,JFMXT02.73JK,pickup,5.0,19,25.0,21,4,No
FORD F150,2.7,6,SemiAuto-10,2,Gasoline,FA,JFMXT02.73JK,pickup,5.0,20,25.0,22,4,No
FORD F150,2.7,6,SemiAuto-10,2,Gasoline,FA,JFMXT02.73JK,pickup,5.0,20,26.0,22,4,No
FORD F150,2.7,6,SemiAuto-10,4,Gasoline,CA,JFMXT02.73JK,pickup,5.0,18,23.0,20,4,No
FORD F150,2.7,6,SemiAuto-10,4,Gasoline,CA,JFMXT02.73JK,pickup,5.0,19,24.0,21,4,No
FORD F150,2.7,6,SemiAuto-10,4,Gasoline,FA,JFMXT02.73JK,pickup,5.0,18,23.0,20,4,No
FORD F150,2.7,6,SemiAuto-10,4,Gasoline,FA,JFMXT02.73JK,pickup,5.0,19,24.0,21,4,No
FORD F150,3.0,6,SemiAuto-10,2,Diesel,CA,JFMXT03.03DZ,pickup,1.0,22,28.0,24,4,No
FORD F150,3.0,6,SemiAuto-10,2,Diesel,CA,JFMXT03.03DZ,pickup,1.0,22,30.0,25,4,No
FORD F150,3.0,6,SemiAuto-10,2,Diesel,FA,JFMXT03.03DZ,pickup,1.0,22,28.0,24,4,No
FORD F150,3.0,6,SemiAuto-10,2,Diesel,FA,JFMXT03.03DZ,pickup,1.0,22,30.0,25,4,No
FORD F150,3.0,6,SemiAuto-10,4,Diesel,CA,JFMXT03.03DZ,pickup,1.0,20,25.0,22,3,No
FORD F150,3.0,6,SemiAuto-10,4,Diesel,FA,JFMXT03.03DZ,pickup,1.0,20,25.0,22,3,No
FORD F150,3.3,6,SemiAuto-6,2,Gasoline,CA,JFMXT03.33DT,pickup,5.0,19,24.0,21,4,No
FORD F150,3.3,6,SemiAuto-6,2,Gasoline,CA,JFMXT03.33DT,pickup,5.0,19,25.0,22,4,No
FORD F150,3.3,6,SemiAuto-6,2,Gasoline,FA,JFMXT03.33DT,pickup,5.0,19,24.0,21,4,No
FORD F150,3.3,6,SemiAuto-6,2,Gasoline,FA,JFMXT03.33DT,pickup,5.0,19,25.0,22,4,No
FORD F150,3.3,6,SemiAuto-6,4,Gasoline,CA,JFMXT03.33DT,pickup,5.0,17,22.0,19,3,No
FORD F150,3.3,6,SemiAuto-6,4,Gasoline,CA,JFMXT03.33DT,pickup,5.0,18,23.0,20,4,No
FORD F150,3.3,6,SemiAuto-6,4,Gasoline,FA,JFMXT03.33DT,pickup,5.0,17,22.0,19,3,No
FORD F150,3.3,6,SemiAuto-6,4,Gasoline,FA,JFMXT03.33DT,pickup,5.0,18,23.0,20,4,No
FORD F150,3.5,6,SemiAuto-10,2,Gasoline,CA,JFMXT03.54JK,pickup,5.0,17,21.0,19,3,No
FORD F150,3.5,6,SemiAuto-10,2,Gasoline,CA,JFMXT03.54JK,pickup,5.0,17,22.0,19,3,No
FORD F150,3.5,6,SemiAuto-10,2,Gasoline,CA,JFMXT03.54JK,pickup,5.0,18,25.0,21,4,No
FORD F150,3.5,6,SemiAuto-10,2,Gasoline,FA,JFMXT03.54JK,pickup,5.0,17,21.0,19,3,No
FORD F150,3.5,6,SemiAuto-10,2,Gasoline,FA,JFMXT03.54JK,pickup,5.0,17,22.0,19,3,No
FORD F150,3.5,6,SemiAuto-10,2,Gasoline,FA,JFMXT03.54JK,pickup,5.0,18,25.0,21,4,No
FORD F150,3.5,6,SemiAuto-10,4,Gasoline,CA,JFMXT03.54JK,pickup,5.0,16,21.0,18,3,No
FORD F150,3.5,6,SemiAuto-10,4,Gasoline,CA,JFMXT03.54JK,pickup,5.0,17,22.0,19,3,No
FORD F150,3.5,6,SemiAuto-10,4,Gasoline,CA,JFMXT03.54JK,pickup,5.0,17,23.0,19,3,No
FORD F150,3.5,6,SemiAuto-10,4,Gasoline,FA,JFMXT03.54JK,pickup,5.0,16,21.0,18,3,No
FORD F150,3.5,6,SemiAuto-10,4,Gasoline,FA,JFMXT03.54JK,pickup,5.0,17,22.0,19,3,No
FORD F150,3.5,6,SemiAuto-10,4,Gasoline,FA,JFMXT03.54JK,pickup,5.0,17,23.0,19,3,No
FORD F150,5.0,8,SemiAuto-10,2,Gasoline,CA,JFMXT05.03DN,pickup,3.0,16,20.0,17,3,No
FORD F150,5.0,8,SemiAuto-10,2,Gasoline,CA,JFMXT05.03DN,pickup,3.0,16,21.0,18,3,No
FORD F150,5.0,8,SemiAuto-10,2,Gasoline,CA,JFMXT05.03DN,pickup,3.0,17,23.0,19,3,No
FORD F150,5.0,8,SemiAuto-10,2,Gasoline,FA,JFMXT05.03DN,pickup,3.0,16,20.0,17,3,No
FORD F150,5.0,8,SemiAuto-10,2,Gasoline,FA,JFMXT05.03DN,pickup,3.0,16,21.0,18,3,No
FORD F150,5.0,8,SemiAuto-10,2,Gasoline,FA,JFMXT05.03DN,pickup,3.0,17,23.0,19,3,No
FORD F150,5.0,8,SemiAuto-10,4,Gasoline,CA,JFMXT05.03DN,pickup,3.0,15,19.0,17,3,No
FORD F150,5.0,8,SemiAuto-10,4,Gasoline,CA,JFMXT05.03DN,pickup,3.0,16,20.0,17,3,No
FORD F150,5.0,8,SemiAuto-10,4,Gasoline,CA,JFMXT05.03DN,pickup,3.0,16,22.0,18,3,No
FORD F150,5.0,8,SemiAuto-10,4,Gasoline,FA,JFMXT05.03DN,pickup,3.0,15,19.0,17,3,No
FORD F150,5.0,8,SemiAuto-10,4,Gasoline,FA,JFMXT05.03DN,pickup,3.0,16,20.0,17,3,No
FORD F150,5.0,8,SemiAuto-10,4,Gasoline,FA,JFMXT05.03DN,pickup,3.0,16,22.0,18,3,No
FORD F150 Raptor,3.5,6,SemiAuto-10,4,Gasoline,CA,JFMXT03.54JM,pickup,3.0,15,18.0,16,2,No
FORD F150 Raptor,3.5,6,SemiAuto-10,4,Gasoline,FA,JFMXT03.54JM,pickup,3.0,15,18.0,16,2,No
FORD F150 XL/XLT,3.0,6,SemiAuto-10,4,Diesel,CA,JFMXT03.03DZ,pickup,1.0,21,28.0,24,4,No
FORD F150 XL/XLT,3.0,6,SemiAuto-10,4,Diesel,FA,JFMXT03.03DZ,pickup,1.0,21,28.0,24,4,No
FORD Fiesta,1.6,4,AMS-6,2,Gasoline,CA,JFMXV01.6VDC,small car,3.0,27,37.0,31,7,Yes
FORD Fiesta,1.6,4,AMS-6,2,Gasoline,FA,JFMXV01.6VDC,small car,3.0,27,37.0,31,7,Yes
FORD Fiesta,1.6,4,Man-5,2,Gasoline,CA,JFMXV01.6VDC,small car,3.0,27,35.0,30,7,Yes
FORD Fiesta,1.6,4,Man-5,2,Gasoline,FA,JFMXV01.6VDC,small car,3.0,27,35.0,30,7,Yes
FORD Fiesta ST,1.6,4,Man-6,2,Gasoline,CA,JFMXV01.6VDD,small car,3.0,26,33.0,29,6,No
