Company,Model,Engine_Displacement_L,Engine_Cylinders,Transmission_Type,Drive,Fuel,Cert_Region,Underhood_Id,Veh_Class,Air_Pollution_Score,City_Mpg,Hwy_Mpg,Combined_Mpg,Greenhouse_Gas_Score,Smartway,year
28,ROVER LR2,2.0,4,26,4,5,CA,FJLXT02.0001,4,6.0,17,24.0,20,5,0,2015
28,ROVER Land Rover LR4,3.0,6,25,4,5,FA,FJLXT03.0001,7,5.0,15,19.0,16,3,0,2015
28,ROVER Land Rover LR4,3.0,6,25,4,5,CA,FJLXT03.0001,7,6.0,15,19.0,16,3,0,2015
28,ROVER Range Rover,3.0,6,25,4,5,FA,FJLXT03.0FSP,7,7.0,17,23.0,19,4,0,2015
28,ROVER Range Rover,3.0,6,25,4,5,CA,FJLXT03.0FSP,7,9.0,17,23.0,19,4,0,2015
28,ROVER Range Rover Evoque,2.0,4,26,4,5,FA,FJLXT02.0FTP,4,7.0,21,30.0,24,6,0,2015
28,ROVER Range Rover Evoque,2.0,4,26,4,5,CA,FJLXT02.0FTP,4,9.0,21,30.0,24,6,0,2015
28,ROVER Range Rover LWB,3.0,6,25,4,5,FA,FJLXT03.0FSP,7,7.0,17,23.0,19,4,0,2015
28,ROVER Range Rover LWB,3.0,6,25,4,5,CA,FJLXT03.0FSP,7,9.0,17,23.0,19,4,0,2015
28,ROVER Range Rover Sport,3.0,6,25,4,5,FA,FJLXT03.0FSP,7,7.0,17,22.0,19,4,0,2015
28,ROVER Range Rover Sport,3.0,6,25,4,5,CA,FJLXT03.0FSP,7,9.0,17,22.0,19,4,0,2015
28,ROVER Range Rover Sport,5.0,8,25,4,5,FA,FJLXT05.0002,7,5.0,14,19.0,16,3,0,2015
28,ROVER Range Rover Sport,5.0,8,25,4,5,CA,FJLXT05.0002,7,6.0,14,19.0,16,3,0,2015
29,CT 200h,1.8,4,14,2,5,FA,FTYXV01.8CCU,5,7.0,43,40.0,42,9,1,2015
29,CT 200h,1.8,4,14,2,5,CA,FTYXV01.8CCU,5,8.0,43,40.0,42,9,1,2015
29,ES 300h,2.5,4,18,2,5,FA,FTYXV02.5CC4,1,7.0,40,39.0,40,9,1,2015
29,ES 300h,2.5,4,18,2,5,CA,FTYXV02.5CC4,1,8.0,40,39.0,40,9,1,2015
29,ES 350,3.5,6,23,2,5,FA,FTYXV03.5BEC,1,5.0,21,31.0,24,6,0,2015
29,ES 350,3.5,6,23,2,5,CA,FTYXV03.5BEC,1,6.0,21,31.0,24,6,0,2015
29,GS 350,3.5,6,23,4,5,FA,FTYXV03.5BEB,1,5.0,19,26.0,21,5,0,2015
29,GS 350,3.5,6,23,4,5,CA,FTYXV03.5BEB,1,6.0,19,26.0,21,5,0,2015
29,GS 350,3.5,6,25,2,5,FA,FTYXV03.5BED,1,5.0,19,29.0,23,5,0,2015
29,GS 350,3.5,6,25,2,5,CA,FTYXV03.5BED,1,6.0,19,29.0,23,5,0,2015
29,GS 450h,3.5,6,20,2,5,FA,FTYXV03.5CC4,1,7.0,29,34.0,31,8,1,2015
29,GS 450h,3.5,6,20,2,5,CA,FTYXV03.5CC4,1,8.0,29,34.0,31,8,1,2015
29,GX 460,4.6,8,23,4,5,FA,FTYXT04.6BEX,7,5.0,15,20.0,17,4,0,2015
29,GX 460,4.6,8,23,4,5,CA,FTYXT04.6BEX,7,6.0,15,20.0,17,4,0,2015
29,IS 250,2.5,6,23,4,5,FA,FTYXV02.5BEC,5,5.0,20,27.0,23,5,0,2015
29,IS 250,2.5,6,23,4,5,CA,FTYXV02.5BEC,5,6.0,20,27.0,23,5,0,2015
29,IS 250,2.5,6,23,2,5,FA,FTYXV02.5BEC,5,5.0,21,30.0,24,6,0,2015
29,IS 250,2.5,6,23,2,5,CA,FTYXV02.5BEC,5,6.0,21,30.0,24,6,0,2015
29,IS 250 C,2.5,6,23,2,5,FA,FTYXV02.5BEC,5,5.0,21,30.0,24,6,0,2015
29,IS 250 C,2.5,6,23,2,5,CA,FTYXV02.5BEC,5,6.0,21,30.0,24,6,0,2015
29,IS 350,3.5,6,23,4,5,FA,FTYXV03.5BEB,5,5.0,19,26.0,21,5,0,2015
29,IS 350,3.5,6,23,4,5,CA,FTYXV03.5BEB,5,6.0,19,26.0,21,5,0,2015
29,IS 350,3.5,6,25,2,5,FA,FTYXV03.5BEB,5,5.0,19,28.0,22,5,0,2015
29,IS 350,3.5,6,25,2,5,CA,FTYXV03.5BEB,5,6.0,19,28.0,22,5,0,2015
29,IS 350C,3.5,6,23,2,5,FA,FTYXV03.5BEB,5,5.0,19,27.0,22,5,0,2015
29,IS 350C,3.5,6,23,2,5,CA,FTYXV03.5BEB,5,6.0,19,27.0,22,5,0,2015
29,LS 460,4.6,8,25,4,5,FA,FTYXV04.6BEA,1,5.0,16,23.0,18,4,0,2015
29,LS 460,4.6,8,25,4,5,CA,FTYXV04.6BEA,1,6.0,16,23.0,18,4,0,2015
29,LS 460,4.6,8,25,2,5,FA,FTYXV04.6BEA,1,5.0,16,24.0,19,4,0,2015
29,LS 460,4.6,8,25,2,5,CA,FTYXV04.6BEA,1,6.0,16,24.0,19,4,0,2015
29,LS 460 L,4.6,8,25,4,5,FA,FTYXV04.6BEA,1,5.0,16,23.0,18,4,0,2015
29,LS 460 L,4.6,8,25,4,5,CA,FTYXV04.6BEA,1,6.0,16,23.0,18,4,0,2015
29,LS 460 L,4.6,8,25,2,5,FA,FTYXV04.6BEA,1,5.0,16,24.0,19,4,0,2015
29,LS 460 L,4.6,8,25,2,5,CA,FTYXV04.6BEA,1,6.0,16,24.0,19,4,0,2015
29,LS 600h L,5.0,8,20,4,5,FA,FTYXV05.0CC4,1,7.0,19,23.0,20,5,0,2015
29,LS 600h L,5.0,8,20,4,5,CA,FTYXV05.0CC4,1,8.0,19,23.0,20,5,0,2015
29,LX 570,5.7,8,23,4,5,FA,FTYXT05.7BEY,7,5.0,12,17.0,14,2,0,2015
29,LX 570,5.7,8,23,4,5,CA,FTYXT05.7BEY,7,6.0,12,17.0,14,2,0,2015
29,NX 200t,2.0,4,23,4,5,FA,FTYXT02.0KEM,4,5.0,22,28.0,24,6,0,2015
29,NX 200t,2.0,4,23,4,5,CA,FTYXT02.0KEM,4,6.0,22,28.0,24,6,0,2015
29,NX 200t,2.0,4,23,2,5,FA,FTYXT02.0KEM,4,5.0,22,28.0,25,6,0,2015
29,NX 200t,2.0,4,23,2,5,CA,FTYXT02.0KEM,4,6.0,22,28.0,25,6,0,2015
29,NX 200t F Sport,2.0,4,23,4,5,FA,FTYXT02.0KEM,4,5.0,22,27.0,24,6,0,2015
29,NX 200t F Sport,2.0,4,23,4,5,CA,FTYXT02.0KEM,4,6.0,22,27.0,24,6,0,2015
29,NX 300h,2.5,4,18,4,5,FA,FTYXT02.5PCM,4,7.0,33,30.0,32,8,1,2015
29,NX 300h,2.5,4,18,4,5,CA,FTYXT02.5PCM,4,8.0,33,30.0,32,8,1,2015
29,NX 300h,2.5,4,18,2,5,FA,FTYXT02.5PCM,4,7.0,35,31.0,33,8,1,2015
29,NX 300h,2.5,4,18,2,5,CA,FTYXT02.5PCM,4,8.0,35,31.0,33,8,1,2015
29,RC 350,3.5,6,23,4,5,FA,FTYXV03.5BEB,5,5.0,19,26.0,21,5,0,2015
29,RC 350,3.5,6,23,4,5,CA,FTYXV03.5BEB,5,6.0,19,26.0,21,5,0,2015
29,RC 350,3.5,6,25,2,5,FA,FTYXV03.5BEB,5,5.0,19,28.0,22,5,0,2015
29,RC 350,3.5,6,25,2,5,CA,FTYXV03.5BEB,5,6.0,19,28.0,22,5,0,2015
29,RC F,5.0,8,25,2,5,FA,FTYXV05.0MEA,5,5.0,16,25.0,19,4,0,2015
29,RC F,5.0,8,25,2,5,CA,FTYXV05.0MEA,5,7.0,16,25.0,19,4,0,2015
29,RX 350,3.5,6,23,4,5,FA,FTYXT03.5BER,4,5.0,18,24.0,20,5,0,2015
29,RX 350,3.5,6,25,4,5,FA,FTYXT03.5BER,4,5.0,18,26.0,21,5,0,2015
29,RX 350,3.5,6,23,4,5,CA,FTYXT03.5BER,4,6.0,18,24.0,20,5,0,2015
29,RX 350,3.5,6,25,4,5,CA,FTYXT03.5BER,4,6.0,18,26.0,21,5,0,2015
29,RX 350,3.5,6,23,2,5,FA,FTYXT03.5BER,4,5.0,18,25.0,21,5,0,2015
29,RX 350,3.5,6,23,2,5,CA,FTYXT03.5BER,4,6.0,18,25.0,21,5,0,2015
29,RX 450h,3.5,6,18,4,5,FA,FTYXT03.5CC4,4,7.0,30,28.0,29,7,1,2015
29,RX 450h,3.5,6,18,4,5,CA,FTYXT03.5CC4,4,8.0,30,28.0,29,7,1,2015
29,RX 450h,3.5,6,18,2,5,FA,FTYXT03.5CC4,4,7.0,32,28.0,30,7,1,2015
29,RX 450h,3.5,6,18,2,5,CA,FTYXT03.5CC4,4,8.0,32,28.0,30,7,1,2015
30,MKC,2.0,4,23,4,5,FA,FFMXT02.02E3,4,5.0,19,26.0,22,5,0,2015
30,MKC,2.0,4,23,4,5,CA,FFMXT02.02E3,4,6.0,19,26.0,22,5,0,2015
30,MKC,2.0,4,23,2,5,FA,FFMXT02.02E3,4,5.0,20,29.0,23,5,0,2015
30,MKC,2.0,4,23,2,5,CA,FFMXT02.02E3,4,6.0,20,29.0,23,5,0,2015
30,MKC,2.3,4,23,4,5,FA,FFMXT02.32ED,4,5.0,18,26.0,21,5,0,2015
30,MKC,2.3,4,23,4,5,CA,FFMXT02.32ED,4,6.0,18,26.0,21,5,0,2015
30,MKS,3.5,6,23,4,5,FA,FFMXV03.5VEP,0,5.0,17,25.0,20,5,0,2015
30,MKS,3.5,6,23,4,5,CA,FFMXV03.5VEP,0,6.0,17,25.0,20,5,0,2015
30,MKS,3.7,6,23,4,5,FA,FFMXV03.7VE8,0,5.0,18,26.0,21,5,0,2015
30,MKS,3.7,6,23,4,5,CA,FFMXV03.7VE8,0,6.0,18,26.0,21,5,0,2015
30,MKS,3.7,6,23,2,5,FA,FFMXV03.7VE8,0,5.0,19,28.0,22,5,0,2015
30,MKS,3.7,6,23,2,5,CA,FFMXV03.7VE8,0,6.0,19,28.0,22,5,0,2015
30,MKT,3.5,6,23,4,5,FA,FFMXV03.5VEP,7,5.0,16,23.0,18,4,0,2015
30,MKT,3.5,6,23,4,5,CA,FFMXV03.5VEP,7,6.0,16,23.0,18,4,0,2015
30,MKT,3.7,6,23,2,5,FA,FFMXV03.7VE8,7,5.0,17,25.0,20,5,0,2015
30,MKT,3.7,6,23,2,5,CA,FFMXV03.7VE8,7,6.0,17,25.0,20,5,0,2015
30,MKT Livery,2.0,4,23,2,5,FA,FFMXV02.0VE7,6,5.0,20,28.0,23,5,0,2015
30,MKT Livery,2.0,4,23,2,5,CA,FFMXV02.0VE7,6,6.0,20,28.0,23,5,0,2015
30,MKT Livery,3.7,6,6,4,5,FA,FFMXV03.7VE8,6,5.0,17,24.0,19,4,0,2015
30,MKX,3.7,6,23,4,5,FA,FFMXT03.72EE,4,5.0,17,23.0,19,4,0,2015
30,MKX,3.7,6,23,4,5,CA,FFMXT03.72EE,4,6.0,17,23.0,19,4,0,2015
30,MKX,3.7,6,23,2,5,FA,FFMXT03.72EE,4,5.0,18,26.0,21,5,0,2015
30,MKX,3.7,6,23,2,5,CA,FFMXT03.72EE,4,6.0,18,26.0,21,5,0,2015
30,MKZ,2.0,4,23,4,5,FA,FFMXV02.0VEM,1,5.0,22,31.0,25,6,0,2015
30,MKZ,2.0,4,23,4,5,CA,FFMXV02.0VEM,1,6.0,22,31.0,25,6,0,2015
30,MKZ,2.0,4,23,2,5,FA,FFMXV02.0VEM,1,5.0,22,33.0,26,6,0,2015
30,MKZ,2.0,4,23,2,5,CA,FFMXV02.0VEM,1,6.0,22,33.0,26,6,0,2015
30,MKZ,3.7,6,23,4,5,FA,FFMXV03.7VE8,1,5.0,18,26.0,21,5,0,2015
30,MKZ,3.7,6,23,4,5,CA,FFMXV03.7VE8,1,6.0,18,26.0,21,5,0,2015
30,MKZ,3.7,6,23,2,5,FA,FFMXV03.7VE8,1,5.0,18,27.0,22,5,0,2015
30,MKZ,3.7,6,23,2,5,CA,FFMXV03.7VE8,1,6.0,18,27.0,22,5,0,2015
30,MKZ Hybrid,2.0,4,14,2,5,FC,FFMXV02.0VZN,1,7.0,41,39.0,40,9,1,2015
30,MKZ Hybrid,2.0,4,14,2,5,FA,FFMXV02.0VZS,1,7.0,41,39.0,40,9,1,2015
30,MKZ Hybrid,2.0,4,14,2,5,CA,FFMXV02.0VZS,1,9.0,41,39.0,40,9,1,2015
30,Navigator,3.5,6,23,4,5,FA,FFMXT03.54HE,7,5.0,15,20.0,17,4,0,2015
30,Navigator,3.5,6,23,4,5,CA,FFMXT03.54HE,7,6.0,15,20.0,17,4,0,2015
30,Navigator,3.5,6,23,2,5,FA,FFMXT03.54HE,7,5.0,16,22.0,18,4,0,2015
30,Navigator,3.5,6,23,2,5,CA,FFMXT03.54HE,7,6.0,16,22.0,18,4,0,2015
30,Navigator L,3.5,6,23,4,5,FA,FFMXT03.54HE,7,5.0,15,19.0,16,3,0,2015
30,Navigator L,3.5,6,23,4,5,CA,FFMXT03.54HE,7,6.0,15,19.0,16,3,0,2015
30,Navigator L,3.5,6,23,2,5,FA,FFMXT03.54HE,7,5.0,15,20.0,17,4,0,2015
30,Navigator L,3.5,6,23,2,5,CA,FFMXT03.54HE,7,6.0,15,20.0,17,4,0,2015
33,Ghibli,3.0,6,8,4,5,FA,FMAXV03.0DFI,1,5.0,15,25.0,18,4,0,2015
33,Ghibli,3.0,6,8,4,5,CA,FMAXV03.0DFI,1,5.0,15,25.0,18,4,0,2015
33,Ghibli,3.0,6,8,2,5,FA,FMAXV03.0DFI,1,5.0,15,25.0,19,4,0,2015
33,Ghibli,3.0,6,8,2,5,CA,FMAXV03.0DFI,1,5.0,15,25.0,19,4,0,2015
33,Granturismo,4.7,8,6,2,5,FA,FMAXV04.7LEV,5,5.0,13,21.0,16,3,0,2015
33,Granturismo,4.7,8,6,2,5,CA,FMAXV04.7LEV,5,5.0,13,21.0,16,3,0,2015
33,Granturismo Convertible,4.7,8,6,2,5,FA,FMAXV04.7LEV,5,5.0,13,20.0,15,3,0,2015
33,Granturismo Convertible,4.7,8,6,2,5,CA,FMAXV04.7LEV,5,5.0,13,20.0,15,3,0,2015
33,Quattroporte GTS,3.8,8,8,2,5,FA,FMAXV03.8DFI,0,5.0,13,22.0,16,3,0,2015
33,Quattroporte GTS,3.8,8,8,2,5,CA,FMAXV03.8DFI,0,5.0,13,22.0,16,3,0,2015
33,Quattroporte S Q4,3.0,6,8,4,5,FA,FMAXV03.0DFI,0,5.0,15,24.0,18,4,0,2015
33,Quattroporte S Q4,3.0,6,8,4,5,CA,FMAXV03.0DFI,0,5.0,15,24.0,18,4,0,2015
34,3,2.0,4,16,2,5,FA,FTKXV02.05NM,1,5.0,29,40.0,33,8,1,2015
34,3,2.0,4,16,2,5,FA,FTKXV02.05NM,5,5.0,29,41.0,33,8,1,2015
34,3,2.0,4,16,2,5,CA,FTKXV02.0ND1,1,9.0,29,40.0,33,8,1,2015
34,3,2.0,4,16,2,5,CA,FTKXV02.0ND1,5,9.0,29,41.0,33,8,1,2015
34,3,2.0,4,23,2,5,FA,FTKXV02.05NM,1,5.0,30,40.0,33,8,1,2015
34,3,2.0,4,23,2,5,FA,FTKXV02.05NM,5,5.0,30,41.0,34,8,1,2015
34,3,2.0,4,23,2,5,CA,FTKXV02.0ND1,1,9.0,30,40.0,33,8,1,2015
34,3,2.0,4,23,2,5,CA,FTKXV02.0ND1,5,9.0,30,41.0,34,8,1,2015
34,3,2.5,4,16,2,5,FA,FTKXV02.55NM,1,5.0,26,35.0,29,7,0,2015
34,3,2.5,4,16,2,5,FA,FTKXV02.55NM,5,5.0,25,37.0,29,7,0,2015
34,3,2.5,4,16,2,5,CA,FTKXV02.55NM,1,6.0,26,35.0,29,7,1,2015
34,3,2.5,4,16,2,5,CA,FTKXV02.55NM,5,6.0,25,37.0,29,7,1,2015
34,3,2.5,4,23,2,5,FA,FTKXV02.55NM,1,5.0,27,37.0,31,8,1,2015
34,3,2.5,4,23,2,5,FA,FTKXV02.55NM,5,5.0,28,39.0,32,8,1,2015
34,3,2.5,4,23,2,5,FA,FTKXV02.55NM,1,5.0,28,39.0,32,8,1,2015
34,3,2.5,4,23,2,5,FA,FTKXV02.55NM,5,5.0,29,40.0,33,8,1,2015
34,3,2.5,4,23,2,5,CA,FTKXV02.5NC1,1,9.0,27,37.0,31,8,1,2015
34,3,2.5,4,23,2,5,CA,FTKXV02.5NC1,5,9.0,28,39.0,32,8,1,2015
34,3,2.5,4,23,2,5,CA,FTKXV02.5NC1,1,9.0,28,39.0,32,8,1,2015
34,3,2.5,4,23,2,5,CA,FTKXV02.5NC1,5,9.0,29,40.0,33,8,1,2015
34,5,2.5,4,22,2,5,FA,FTKXV02.55BB,2,5.0,21,28.0,24,6,0,2015
34,5,2.5,4,22,2,5,CA,FTKXV02.55BB,2,6.0,21,28.0,24,6,0,2015
34,6,2.5,4,16,2,5,FA,FTKXV02.55BA,1,5.0,25,37.0,29,7,0,2015
34,6,2.5,4,16,2,5,CA,FTKXV02.55BA,1,6.0,25,37.0,29,7,1,2015
34,6,2.5,4,23,2,5,FA,FTKXV02.55BA,1,5.0,26,38.0,30,7,0,2015
34,6,2.5,4,23,2,5,FA,FTKXV02.55BA,1,5.0,28,40.0,32,8,1,2015
34,6,2.5,4,23,2,5,CA,FTKXV02.55BA,1,6.0,26,38.0,30,7,1,2015
34,6,2.5,4,23,2,5,CA,FTKXV02.55BA,1,6.0,28,40.0,32,8,1,2015
34,CX-5 2WD,2.0,4,16,2,5,FA,FTKXT02.05BA,4,5.0,26,35.0,29,7,0,2015
34,CX-5 2WD,2.0,4,16,2,5,CA,FTKXT02.05BA,4,6.0,26,35.0,29,7,1,2015
34,CX-5 2WD,2.0,4,23,2,5,FA,FTKXT02.05BA,4,5.0,26,32.0,29,7,0,2015
34,CX-5 2WD,2.0,4,23,2,5,CA,FTKXT02.05BA,4,6.0,26,32.0,29,7,1,2015
34,CX-5 2WD,2.5,4,23,2,5,FA,FTKXT02.55BA,4,5.0,25,32.0,27,7,0,2015
34,CX-5 2WD,2.5,4,23,2,5,CA,FTKXT02.55BA,4,6.0,25,32.0,27,7,1,2015
34,CX-5 4WD,2.0,4,23,4,5,FA,FTKXT02.05BA,4,5.0,25,31.0,28,7,0,2015
34,CX-5 4WD,2.0,4,23,4,5,CA,FTKXT02.05BA,4,6.0,25,31.0,28,7,1,2015
34,CX-5 4WD,2.5,4,23,4,5,FA,FTKXT02.55BA,4,5.0,24,30.0,26,6,0,2015
34,CX-5 4WD,2.5,4,23,4,5,CA,FTKXT02.55BA,4,6.0,24,30.0,26,6,0,2015
34,CX-9,3.7,6,23,4,5,FA,FTKXT03.75BA,4,5.0,16,22.0,18,4,0,2015
34,CX-9,3.7,6,23,4,5,CA,FTKXT03.75BA,4,6.0,16,22.0,18,4,0,2015
34,CX-9,3.7,6,23,2,5,FA,FTKXT03.75BA,4,5.0,17,24.0,19,4,0,2015
34,CX-9,3.7,6,23,2,5,CA,FTKXT03.75BA,4,6.0,17,24.0,19,4,0,2015
34,MX-5,2.0,4,16,2,5,FA,FTKXV02.05BB,5,5.0,21,28.0,24,6,0,2015
34,MX-5,2.0,4,15,2,5,FA,FTKXV02.05BB,5,5.0,22,28.0,25,6,0,2015
34,MX-5,2.0,4,16,2,5,CA,FTKXV02.05BB,5,6.0,21,28.0,24,6,0,2015
34,MX-5,2.0,4,15,2,5,CA,FTKXV02.05BB,5,6.0,22,28.0,25,6,0,2015
34,MX-5,2.0,4,23,2,5,FA,FTKXV02.05BB,5,5.0,21,28.0,23,5,0,2015
34,MX-5,2.0,4,23,2,5,CA,FTKXV02.05BB,5,6.0,21,28.0,23,5,0,2015
35,AMG C63,4.0,8,7,2,5,FA,FMBXV04.0U2A,5,5.0,18,25.0,20,5,0,2015
35,AMG C63,4.0,8,7,2,5,CA,FMBXV04.0U2A,5,7.0,18,25.0,20,5,0,2015
35,AMG C63 S,4.0,8,7,2,5,FA,FMBXV04.0U2A,5,5.0,18,25.0,20,5,0,2015
35,AMG C63 S,4.0,8,7,2,5,CA,FMBXV04.0U2A,5,7.0,18,25.0,20,5,0,2015
35,C250,1.8,4,7,2,5,FA,FMBXV01.8U2A,5,5.0,22,31.0,25,6,0,2015
35,C250,1.8,4,7,2,5,CA,FMBXV01.8U2A,5,6.0,22,31.0,25,6,0,2015
35,C300,2.0,4,7,2,5,FA,FMBXV02.0U2D,5,5.0,25,34.0,28,7,0,2015
35,C300,2.0,4,7,2,5,CA,FMBXV02.0U2D,5,7.0,25,34.0,28,7,1,2015
35,C300 4Matic,2.0,4,7,4,5,FA,FMBXV02.0U2D,5,5.0,24,31.0,27,7,0,2015
35,C300 4Matic,2.0,4,7,4,5,CA,FMBXV02.0U2D,5,7.0,24,31.0,27,7,1,2015
35,C350,3.5,6,7,2,5,FA,FMBXV03.5U2A,5,5.0,20,28.0,23,5,0,2015
35,C350,3.5,6,7,2,5,CA,FMBXV03.5U2A,5,6.0,20,28.0,23,5,0,2015
35,C350 4Matic (Coupe),3.5,6,7,4,5,FA,FMBXV03.5U2C,5,5.0,19,27.0,22,5,0,2015
35,C350 4Matic (Coupe),3.5,6,7,4,5,CA,FMBXV03.5U2C,5,6.0,19,27.0,22,5,0,2015
35,C400 4Matic,3.0,6,7,4,5,FA,FMBXV03.0U2A,5,5.0,21,29.0,24,6,0,2015
35,C400 4Matic,3.0,6,7,4,5,CA,FMBXV03.0U2A,5,6.0,21,29.0,24,6,0,2015
35,C63 AMG,6.2,8,7,2,5,FA,FMBXV06.2U2A,5,5.0,13,19.0,15,3,0,2015
35,C63 AMG,6.2,8,7,2,5,CA,FMBXV06.2U2A,5,6.0,13,19.0,15,3,0,2015
35,CLA250,2.0,4,12,2,5,FA,FMBXJ02.0U2A,5,5.0,26,38.0,30,7,0,2015
35,CLA250,2.0,4,12,2,5,CA,FMBXJ02.0U2A,5,7.0,26,38.0,30,7,1,2015
35,CLA250 4Matic,2.0,4,12,4,5,FA,FMBXJ02.0U2A,5,5.0,24,33.0,27,7,0,2015
35,CLA250 4Matic,2.0,4,12,4,5,CA,FMBXJ02.0U2A,5,7.0,24,33.0,27,7,1,2015
35,CLA45 AMG,2.0,4,12,4,5,FA,FMBXV02.0U2C,5,5.0,23,31.0,26,6,0,2015
35,CLA45 AMG,2.0,4,12,4,5,CA,FMBXV02.0U2C,5,6.0,23,31.0,26,6,0,2015
35,CLS400,3.0,6,7,2,5,FA,FMBXV03.0U2A,5,5.0,20,30.0,24,6,0,2015
35,CLS400,3.0,6,7,2,5,CA,FMBXV03.0U2A,5,6.0,20,30.0,24,6,0,2015
35,CLS400 4Matic,3.0,6,7,4,5,FA,FMBXV03.0U2A,5,5.0,19,26.0,22,5,0,2015
35,CLS400 4Matic,3.0,6,7,4,5,CA,FMBXV03.0U2A,5,6.0,19,26.0,22,5,0,2015
35,CLS550,4.7,8,9,2,5,FA,FMBXV05.5U2A,5,5.0,17,26.0,21,5,0,2015
35,CLS550,4.7,8,9,2,5,CA,FMBXV05.5U2A,5,6.0,17,26.0,21,5,0,2015
35,CLS550 4Matic,4.7,8,7,4,5,FA,FMBXV05.5U2A,5,5.0,17,24.0,19,4,0,2015
35,CLS550 4Matic,4.7,8,7,4,5,CA,FMBXV05.5U2A,5,6.0,17,24.0,19,4,0,2015
35,CLS63 AMG S 4Matic,5.5,8,7,4,5,FA,FMBXV05.5U2A,5,5.0,16,22.0,18,4,0,2015
35,CLS63 AMG S 4Matic,5.5,8,7,4,5,CA,FMBXV05.5U2A,5,6.0,16,22.0,18,4,0,2015
35,E350,3.5,6,7,2,5,FA,FMBXV03.5U2A,5,5.0,19,28.0,22,5,0,2015
35,E350,3.5,6,7,2,5,FA,FMBXV03.5U2A,1,5.0,20,29.0,23,5,0,2015
35,E350,3.5,6,7,2,5,CA,FMBXV03.5U2A,5,6.0,19,28.0,22,5,0,2015
35,E350,3.5,6,7,2,5,CA,FMBXV03.5U2A,1,6.0,20,29.0,23,5,0,2015
35,E350 4Matic,3.5,6,7,4,5,FA,FMBXV03.5U2A,1,5.0,20,28.0,23,5,0,2015
35,E350 4Matic,3.5,6,7,4,5,CA,FMBXV03.5U2A,1,6.0,20,28.0,23,5,0,2015
35,E350 4Matic Wagon,3.5,6,7,4,5,FA,FMBXV03.5U2A,8,5.0,20,27.0,22,5,0,2015
35,E350 4Matic Wagon,3.5,6,7,4,5,CA,FMBXV03.5U2A,8,6.0,20,27.0,22,5,0,2015
35,E350 Convertible,3.5,6,7,2,5,FA,FMBXV03.5U2A,5,5.0,20,28.0,23,5,0,2015
35,E350 Convertible,3.5,6,7,2,5,CA,FMBXV03.5U2A,5,6.0,20,28.0,23,5,0,2015
35,E400,3.0,6,7,2,5,FA,FMBXV03.0U2A,1,5.0,20,29.0,23,5,0,2015
35,E400,3.0,6,7,2,5,FA,FMBXV03.0U2A,5,5.0,20,29.0,24,6,0,2015
35,E400,3.0,6,7,2,5,CA,FMBXV03.0U2A,1,6.0,20,29.0,23,5,0,2015
35,E400,3.0,6,7,2,5,CA,FMBXV03.0U2A,5,6.0,20,29.0,24,6,0,2015
35,E400 4Matic,3.0,6,7,4,5,FA,FMBXV03.0U2A,1,5.0,20,28.0,23,5,0,2015
35,E400 4Matic,3.0,6,7,4,5,FA,FMBXV03.0U2A,5,5.0,20,28.0,23,5,0,2015
35,E400 4Matic,3.0,6,7,4,5,CA,FMBXV03.0U2A,1,6.0,20,28.0,23,5,0,2015
35,E400 4Matic,3.0,6,7,4,5,CA,FMBXV03.0U2A,5,6.0,20,28.0,23,5,0,2015
35,E400 4Matic Wagon,3.0,6,7,4,5,FA,FMBXV03.0U2A,8,5.0,19,27.0,22,5,0,2015
35,E400 4Matic Wagon,3.0,6,7,4,5,CA,FMBXV03.0U2A,8,6.0,19,27.0,22,5,0,2015
35,E400 Convertible,3.0,6,7,2,5,FA,FMBXV03.0U2A,5,5.0,20,29.0,24,6,0,2015
35,E400 Convertible,3.0,6,7,2,5,CA,FMBXV03.0U2A,5,6.0,20,29.0,24,6,0,2015
35,E400 Hybrid,3.5,6,7,2,5,FA,FMBXV03.5HY1,1,6.0,24,29.0,26,6,0,2015
35,E400 Hybrid,3.5,6,7,2,5,CA,FMBXV03.5HY1,1,9.0,24,29.0,26,6,0,2015
35,E550,4.7,8,7,2,5,FA,FMBXV05.5U2A,5,5.0,18,26.0,21,5,0,2015
35,E550,4.7,8,7,2,5,CA,FMBXV05.5U2A,5,6.0,18,26.0,21,5,0,2015
35,E550 Convertible,4.7,8,7,2,5,FA,FMBXV05.5U2A,5,5.0,17,26.0,20,5,0,2015
35,E550 Convertible,4.7,8,7,2,5,CA,FMBXV05.5U2A,5,6.0,17,26.0,20,5,0,2015
35,E63 AMG 4Matic,5.5,8,7,4,5,FA,FMBXV05.5U2A,1,5.0,16,23.0,19,4,0,2015
35,E63 AMG 4Matic,5.5,8,7,4,5,CA,FMBXV05.5U2A,1,6.0,16,23.0,19,4,0,2015
35,E63 AMG S 4Matic,5.5,8,7,4,5,FA,FMBXV05.5U2A,8,5.0,15,21.0,18,4,0,2015
35,E63 AMG S 4Matic,5.5,8,7,4,5,FA,FMBXV05.5U2A,1,5.0,15,22.0,18,4,0,2015
35,E63 AMG S 4Matic,5.5,8,7,4,5,CA,FMBXV05.5U2A,8,6.0,15,21.0,18,4,0,2015
35,E63 AMG S 4Matic,5.5,8,7,4,5,CA,FMBXV05.5U2A,1,6.0,15,22.0,18,4,0,2015
